entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_822DA54A02664A,payment,0,1876183,1921532,INR,38431,6918,0,1,1784138400,1784354400,setl_7EAD688CD1014B,pay_822DA54A02664A,UTR082843521225,order_D3E775816D154A,rcpt_23f961d611,card,RuPay,UTIB,credit,
pay_44A303D1502345,payment,0,176964,181241,INR,3625,652,0,1,1785441600,1785654000,setl_EA62178F5D424B,pay_44A303D1502345,UTR510398489519,order_7CA3286AA16C41,rcpt_324734ddda,netbanking,,,,
pay_9E66FE83C1BB48,payment,0,202797,207699,INR,4154,748,0,1,1786503600,1786694400,setl_E57BF288020A41,pay_9E66FE83C1BB48,UTR961035403990,order_380115A9B9434D,rcpt_5372845f1a,netbanking,,,,
pay_602ABD928E5343,payment,0,269612,276129,INR,5523,994,0,1,1786773600,1786960800,setl_56C2A34370F042,pay_602ABD928E5343,UTR513518801882,order_92B8567102094A,rcpt_49966ba972,netbanking,,,,
pay_120FD91E721F49,payment,0,145200,148709,INR,2974,535,0,1,1783760400,1783976400,setl_EB9A783295DB47,pay_120FD91E721F49,UTR918231938340,order_C78F69AC792746,rcpt_45f4b6466a,upi,,,,
pay_E094676E37A84A,payment,0,275124,281773,INR,5635,1014,0,1,1783051200,1783242000,setl_C4F2FDC197F847,pay_E094676E37A84A,UTR490971022180,order_4CE9B24B02FE47,rcpt_f15aed1b94,upi,,,,
pay_794B6012662740,payment,0,206695,211691,INR,4234,762,0,1,1786237200,1786413600,setl_1284C041F32845,pay_794B6012662740,UTR023304521625,order_37D68891D7B84D,rcpt_47f2a32276,upi,,,,
pay_B3CE81D598A34F,payment,0,45576,46678,INR,934,168,0,1,1783238400,1783425600,setl_3D4FDF03CB1A4F,pay_B3CE81D598A34F,UTR653726556270,order_8B5EAAA5D9F542,rcpt_ca9aadef74,upi,,,,
pay_5161B99A9A8745,payment,0,80814,82767,INR,1655,298,0,1,1785679200,1785888000,setl_3A74D9659C674B,pay_5161B99A9A8745,UTR525543085263,order_85619ADE11F34B,rcpt_75556b5bd7,upi,,,,
pay_713F9D57A38E43,payment,0,37973,38891,INR,778,140,0,1,1786388400,1786582800,setl_3CBA8A8E45A842,pay_713F9D57A38E43,UTR877531146549,order_3329B049EB7C4A,rcpt_0006015a47,card,MasterCard,HDFC,debit,
pay_D5BA1475CF3447,payment,0,119781,122677,INR,2454,442,0,1,1785708000,1785895200,setl_3A74D9659C674B,pay_D5BA1475CF3447,UTR610725346652,order_07042BA8351043,rcpt_9e776d480c,card,Amex,SBIN,credit,
pay_5FC5CD144E9946,payment,0,121709,124651,INR,2493,449,0,1,1786276800,1786492800,setl_B4E973B5BD4643,pay_5FC5CD144E9946,UTR112273974641,order_13FBEDD0DBB743,rcpt_93aff32348,upi,,,,
pay_0E96F1AC0AF743,payment,0,81394,83361,INR,1667,300,0,1,1786428000,1786615200,setl_3CBA8A8E45A842,pay_0E96F1AC0AF743,UTR680742010959,order_E83ED234575249,rcpt_242e289562,card,Amex,SBIN,credit,
pay_A2F470928BC742,payment,0,197945,202730,INR,4055,730,0,1,1785013200,1785225600,setl_8C753A946BAE44,pay_A2F470928BC742,UTR499661956365,order_D8730E36E90247,rcpt_70aaea937b,card,Amex,ICIC,debit,
pay_C3FB625BF8C741,payment,0,345990,354353,INR,7087,1276,0,1,1785754800,1785956400,setl_3A74D9659C674B,pay_C3FB625BF8C741,UTR132692083712,order_77E3EB8E5F914C,rcpt_3382890b3e,netbanking,,,,
pay_EAC83C5AA6BD4C,payment,0,117512,120352,INR,2407,433,0,1,1783198800,1783371600,setl_AF20B22B515A45,pay_EAC83C5AA6BD4C,UTR775597685840,order_ADE87654389147,rcpt_cbf5cc7020,netbanking,,,,
pay_2FE81355E0FF43,payment,0,94730,97019,INR,1940,349,0,1,1784217600,1784412000,setl_7EAD688CD1014B,pay_2FE81355E0FF43,UTR667956040839,order_CE1182EACAB942,rcpt_401c5f0fd3,upi,,,,
pay_28D4CCA4CC6248,payment,0,222655,228037,INR,4561,821,0,1,1784894400,1785081600,setl_FB36CF457C6944,pay_28D4CCA4CC6248,UTR631381229314,order_F4ED3C3597DD44,rcpt_e5d22b3952,upi,,,,
pay_23E576D787A945,payment,0,60476,61938,INR,1239,223,0,1,1782943200,1783144800,setl_5F0241CBF87B4E,pay_23E576D787A945,UTR157124795211,order_300B29E738E341,rcpt_57c63b3ee5,card,RuPay,KKBK,credit,
pay_99B378910EC041,payment,0,69523,71203,INR,1424,256,0,1,1785193200,1785391200,setl_2D381C9EAF5E4F,pay_99B378910EC041,UTR246081948246,order_01D37B17DBC14D,rcpt_dfd18e58db,netbanking,,,,
pay_33254275EB464A,payment,0,80458,82739,INR,1933,348,0,1,1784448000,1784631600,setl_E37948BB5D4647,pay_33254275EB464A,UTR085943319257,order_B001638C6AAC4A,rcpt_43600ed0e8,upi,,,,
pay_63C0AD44BD064B,payment,0,85717,87789,INR,1756,316,0,1,1784851200,1785042000,setl_FB36CF457C6944,pay_63C0AD44BD064B,UTR654146643860,order_DDB1260FA31442,rcpt_a5c8ea0e13,card,RuPay,SBIN,debit,
pay_FAB0F5EE1FC04C,payment,0,285001,291890,INR,5838,1051,0,1,1786413600,1786611600,setl_3CBA8A8E45A842,pay_FAB0F5EE1FC04C,UTR538560397578,order_BB5BC0FE7B9E4A,rcpt_46e3ac9ab9,card,Amex,UTIB,debit,
pay_C1AE59C29CDB42,payment,0,269617,276134,INR,5523,994,0,1,1785729600,1785913200,setl_3A74D9659C674B,pay_C1AE59C29CDB42,UTR605407525649,order_231FEBA431C742,rcpt_081737a2d8,card,Visa,SBIN,debit,
pay_56F81747C79249,payment,0,195054,199995,INR,4187,754,0,1,1785596400,1785783600,setl_0E982FC3AFF140,pay_56F81747C79249,UTR942034105712,order_90A82471E8034E,rcpt_5dc5e9b86b,upi,,,,
pay_2CEE75D36FDC44,payment,0,191906,196545,INR,3931,708,0,1,1783094400,1783310400,setl_AF20B22B515A45,pay_2CEE75D36FDC44,UTR603212095973,order_1B4EE4BFB4CE40,rcpt_9d8ae59504,card,Visa,SBIN,debit,
pay_F4CC1CB2CE0C4A,payment,0,150913,154560,INR,3091,556,0,1,1785798000,1785970800,setl_3A74D9659C674B,pay_F4CC1CB2CE0C4A,UTR477149857469,order_E3A6A06237C240,rcpt_44fdbdbf8e,card,MasterCard,KKBK,credit,
pay_E804F7B1121C45,payment,0,154778,158519,INR,3170,571,0,1,1786269600,1787133600,setl_5A78AADD90C24C,pay_E804F7B1121C45,UTR974999432466,order_28E3C6B218A348,rcpt_3d463798a6,upi,,,,
pay_90B9B418E0814D,payment,0,170834,174963,INR,3499,630,0,1,1785124800,1785340800,setl_7FDE1F1FB30949,pay_90B9B418E0814D,UTR309376088030,order_DF15F0E43A0743,rcpt_7b748d3264,card,RuPay,ICIC,credit,
pay_7E60EAF10F1D47,payment,0,56154,57260,INR,937,169,0,1,1784073600,1784289600,setl_A619DF38EC1D41,pay_7E60EAF10F1D47,UTR384930981819,order_B056622CD6E44C,rcpt_1ba7fc3be8,wallet,,,,
pay_0E5F1E45BB4C40,payment,0,24359360,24948136,INR,498963,89813,0,1,1785276000,1785452400,setl_2D381C9EAF5E4F,pay_0E5F1E45BB4C40,UTR906371932869,order_E758D47589D647,rcpt_ea2f4f59ed,card,Amex,HDFC,debit,
pay_85EDD0530E0743,payment,0,54892,56218,INR,1124,202,0,1,1786636800,1786849200,setl_73C8CE390D114A,pay_85EDD0530E0743,UTR903423552326,order_29FE1C29E26546,rcpt_813a2ebf67,netbanking,,,,
pay_825C7F176D464F,payment,0,1894969,1940771,INR,38815,6987,0,1,1784109600,1784325600,setl_A619DF38EC1D41,pay_825C7F176D464F,UTR491946341440,order_DD13E92F21B04F,rcpt_36bc0492bf,upi,,,,
pay_4163D80145D049,payment,0,1029386,1054266,INR,21085,3795,0,1,1783310400,1783515600,setl_1FFCE53D3FEC40,pay_4163D80145D049,UTR801151482747,order_931D0608E5244B,rcpt_22e8daefb3,upi,,,,
pay_82A450D6FEF640,payment,0,17855204,18286771,INR,365735,65832,0,1,1785870000,1786078800,setl_979C44965CBC44,pay_82A450D6FEF640,UTR214345559840,order_F5EC424F54294A,rcpt_b4936ccec6,upi,,,,
pay_9463034DF8EE4C,payment,0,105187,107730,INR,2155,388,0,1,1786622400,1786813200,setl_7AECAC0EF6974F,pay_9463034DF8EE4C,UTR698068081560,order_44C5FDC8F6444E,rcpt_acfbcc6e10,upi,,,,
pay_5EF4757073B24B,payment,0,77413,79284,INR,1586,285,0,1,1783882800,1784095200,setl_6F8E491B93E84D,pay_5EF4757073B24B,UTR009752674112,order_4FFFCA263D334F,rcpt_c819bbc0e7,card,MasterCard,ICIC,debit,
pay_24222A1CAE7B45,payment,0,1684086,1724791,INR,34496,6209,0,1,1786122000,1786334400,setl_9F47DC8691234F,pay_24222A1CAE7B45,UTR399350267889,order_5AA4711C7D3E4E,rcpt_9f7659e3d4,netbanking,,,,
pay_7B68B526138545,payment,0,271749,278317,INR,5566,1002,0,1,1785877200,1786089600,setl_979C44965CBC44,pay_7B68B526138545,UTR921473653527,order_CFA5C62C0BAF47,rcpt_6278b795ea,card,MasterCard,SBIN,debit,
pay_F6A0B2CEAE2048,payment,0,249578,255610,INR,5112,920,0,1,1784689200,1784862000,setl_3D49C898979B4F,pay_F6A0B2CEAE2048,UTR146905909168,order_BCBD9B058C174D,rcpt_f0cc289f1f,card,MasterCard,HDFC,credit,
pay_400E382921AF45,payment,0,2098679,2149405,INR,42988,7738,0,1,1785906000,1787115600,setl_5A78AADD90C24C,pay_400E382921AF45,UTR307517257965,order_83C1F473316A47,rcpt_89de18547b,netbanking,,,,
pay_625437061EB844,payment,0,133519,136746,INR,2735,492,0,1,1783461600,1783677600,setl_2DA2F1D191C942,pay_625437061EB844,UTR291688516919,order_263E9B77D2DC48,rcpt_ec691c820f,upi,,,,
pay_B6F25AE669544E,payment,0,445819,456595,INR,9132,1644,0,1,1784102400,1784318400,setl_A619DF38EC1D41,pay_B6F25AE669544E,UTR620251464022,order_3F390045947C44,rcpt_0a664b5072,upi,,,,
pay_9B17127EC4A141,payment,0,374004,383044,INR,7661,1379,0,1,1784746800,1784926800,setl_3D49C898979B4F,pay_9B17127EC4A141,UTR312942108178,order_AB419AC5FE774A,rcpt_52a9cf6a62,upi,,,,
pay_895E0263F7E94A,payment,0,207523,212539,INR,4251,765,0,1,1782993600,1783198800,setl_5F0241CBF87B4E,pay_895E0263F7E94A,UTR061402525247,order_54E053A98DE34B,rcpt_8ccb04c649,upi,,,,
pay_DFEBD368316E46,payment,0,7049964,7220364,INR,144407,25993,0,1,1784109600,1784300400,setl_A619DF38EC1D41,pay_DFEBD368316E46,UTR315072921495,order_2E9089EA95CF44,rcpt_b5707e1265,card,RuPay,SBIN,credit,
pay_FF6879081BC946,payment,0,128566,131673,INR,2633,474,0,1,1784664000,1784862000,setl_3D49C898979B4F,pay_FF6879081BC946,UTR121089217446,order_32256E1A44AA42,rcpt_5352c1cc99,card,MasterCard,HDFC,debit,
pay_A60F6440AD2144,payment,0,228418,233939,INR,4679,842,0,1,1785603600,1785805200,setl_36E06F9A9F274F,pay_A60F6440AD2144,UTR447415720227,order_B34BFD3A65949C,rcpt_d29bb35e52,upi,,,,
pay_13E97F36D67144,payment,0,282789,289625,INR,5793,1043,0,1,1782871200,1783051200,setl_E6256123278B48,pay_13E97F36D67144,UTR867461243567,order_6CC63E8F529A4F,rcpt_9d97746dbb,netbanking,,,,
pay_3086AE356A7E4C,payment,0,61734,63227,INR,1265,228,0,1,1782964800,1783177200,setl_5F0241CBF87B4E,pay_3086AE356A7E4C,UTR123226248359,order_6108362E07CD4E,rcpt_cd55c0c850,card,Amex,ICIC,debit,
pay_606447936F094F,payment,0,267561,274029,INR,5481,987,0,1,1783404000,1783584000,setl_3CAEC74023DE42,pay_606447936F094F,UTR863660580534,order_9EB06CAA8FFD4E,rcpt_9a4db406a8,netbanking,,,,
pay_D7C794BB28F346,payment,0,1354323,1387057,INR,27741,4993,0,1,1786039200,1786237200,setl_70A687B220C348,pay_D7C794BB28F346,UTR937882116761,order_21BA8A2C9B064E,rcpt_ff6a979140,card,Amex,HDFC,credit,
pay_75D5751A4C7B4C,payment,0,15165012,15531557,INR,310631,55914,0,1,1785805200,1786017600,setl_0C7CB81DB77048,pay_75D5751A4C7B4C,UTR392744995712,order_2198AD73B8C543,rcpt_4c1e9503b3,upi,,,,
pay_A192B8448B3541,payment,0,1909270,1955417,INR,39108,7039,0,1,1783306800,1783515600,setl_1FFCE53D3FEC40,pay_A192B8448B3541,UTR790981465585,order_A0C9BE4E1CF841,rcpt_faf3ff749c,upi,,,,
pay_11A0E74403A341,payment,0,90386,92570,INR,1851,333,0,1,1784941200,1785121200,setl_AC6D1D3D72C941,pay_11A0E74403A341,UTR610351853187,order_715652D053DE4A,rcpt_f0b4c36ab5,netbanking,,,,
pay_F6078B52A25642,payment,0,1643864,1683597,INR,33672,6061,0,1,1783666800,1783843200,setl_CE83A226346B46,pay_F6078B52A25642,UTR212764471761,order_A0B77903A35742,rcpt_16a415545a,card,Amex,ICIC,debit,
pay_CEE9081301FE49,payment,0,82236,84223,INR,1684,303,0,1,1785164400,1785376800,setl_2D381C9EAF5E4F,pay_CEE9081301FE49,UTR397431150715,order_9029E6D92F2F42,rcpt_ddd869c7b8,upi,,,,
pay_8B0282C519BB44,payment,0,100962,103402,INR,2068,372,0,1,1783436400,1783612800,setl_3CAEC74023DE42,pay_8B0282C519BB44,UTR115064540403,order_D4AB0F8EC14647,rcpt_cda8c261a3,card,Visa,SBIN,debit,
pay_4E35363208804B,payment,0,238116,243871,INR,4877,878,0,1,1783440000,1783630800,setl_3CAEC74023DE42,pay_4E35363208804B,UTR717209297158,order_676D79656D4D49,rcpt_7fbb796095,upi,,,,
pay_B9F4E7E851424A,payment,0,101971,104436,INR,2089,376,0,1,1785380400,1785567600,setl_6EDDB277A26C48,pay_B9F4E7E851424A,UTR061537278018,order_EC9E51CE044A40,rcpt_1914918763,card,Amex,UTIB,debit,
pay_4192020E0BA940,payment,0,185049,189521,INR,3790,682,0,1,1785186000,1785391200,setl_2D381C9EAF5E4F,pay_4192020E0BA940,UTR581901562182,order_183144286BF442,rcpt_b0d8678b1d,card,MasterCard,UTIB,debit,
pay_205EAD68849344,payment,0,59904,61352,INR,1227,221,0,1,1786302000,1786474800,setl_1284C041F32845,pay_205EAD68849344,UTR169503105968,order_8230BDD2C32247,rcpt_b1f6e04675,upi,,,,
pay_DC8DA0779BA54A,payment,0,2298839,2354403,INR,47088,8476,0,1,1785578400,1785754800,setl_0E982FC3AFF140,pay_DC8DA0779BA54A,UTR581751687870,order_7196A8C5BF5844,rcpt_2bfec48b51,netbanking,,,,
pay_274324A41E244F,payment,0,203339,208254,INR,4165,750,0,1,1785117600,1785308400,setl_7FDE1F1FB30949,pay_274324A41E244F,UTR756518373922,order_DADA571C271243,rcpt_148b1eb0d2,upi,,,,
pay_8E159441735E48,payment,0,1834437,1878777,INR,37576,6764,0,1,1785722400,1785898800,setl_3A74D9659C674B,pay_8E159441735E48,UTR757149895694,order_E17007FAC1DB47,rcpt_b7e588cd69,card,Visa,UTIB,debit,
pay_B21A4135B1524C,payment,0,291179,298217,INR,5964,1074,0,1,1786658400,1786842000,setl_73C8CE390D114A,pay_B21A4135B1524C,UTR695779445010,order_61A68BFF74FF4A,rcpt_f635ae3f44,wallet,,,,
pay_8386B98DBE5745,payment,0,49016,50201,INR,1004,181,0,1,1783753200,1783929600,setl_EB9A783295DB47,pay_8386B98DBE5745,UTR368539538446,order_96F386DCCC1B40,rcpt_4c6565491d,upi,,,,
pay_DBC0480F5C3847,payment,0,85264,87324,INR,1746,314,0,1,1786651200,1786827600,setl_7AECAC0EF6974F,pay_DBC0480F5C3847,UTR570220212633,order_D9DAD429A8604D,rcpt_f53ba4f43c,upi,,,,
pay_CF3AD0DB91674D,payment,0,81706,83681,INR,1674,301,0,1,1783242000,1783429200,setl_3D4FDF03CB1A4F,pay_CF3AD0DB91674D,UTR147726403826,order_265F9EC258274E,rcpt_71341e084d,upi,,,,
pay_3B3A5E54A8BB44,payment,0,219551,224857,INR,4497,809,0,1,1785967200,1786161600,setl_CF5395E8DE214F,pay_3B3A5E54A8BB44,UTR262498042076,order_9C9259E2BECD45,rcpt_c847c2c280,upi,,,,
pay_ADE33642FCFB40,payment,0,78663,80564,INR,1611,290,0,1,1783620000,1783825200,setl_CE83A226346B46,pay_ADE33642FCFB40,UTR116864316456,order_86A354D4AC2443,rcpt_e2ab368d2f,card,MasterCard,UTIB,debit,
pay_137E23BE86C243,payment,0,1759788,1802322,INR,36046,6488,0,1,1784181600,1784386800,setl_7EAD688CD1014B,pay_137E23BE86C243,UTR959657412690,order_AB2803E4F20A4E,rcpt_9042a77b5c,upi,,,,
pay_12E6CAD6D1914F,payment,0,59016,60443,INR,1209,218,0,1,1785913200,1786093200,setl_979C44965CBC44,pay_12E6CAD6D1914F,UTR035146939122,order_A31C52606FAB4B,rcpt_930bf6bb1a,card,RuPay,SBIN,credit,
pay_3B3E3FCBDFC44C,payment,0,165761,169767,INR,3395,611,0,1,1784959200,1785164400,setl_AC6D1D3D72C941,pay_3B3E3FCBDFC44C,UTR099418475289,order_50E4FA392A7246,rcpt_733e4f0d7c,netbanking,,,,
pay_042964C438ED48,payment,0,1152892,1180758,INR,23615,4251,0,1,1785924000,1786122000,setl_979C44965CBC44,pay_042964C438ED48,UTR284890600872,order_99B15D8022C341,rcpt_d7b1c7aec8,wallet,,,,
pay_A33F75048D8A46,payment,0,1376920,1410201,INR,28204,5077,0,1,1783609200,1784732400,setl_FDE6D7CC4E584E,pay_A33F75048D8A46,UTR499989721155,order_364C4BB25F4F4D,rcpt_580162d1ed,card,MasterCard,ICIC,debit,
pay_81436DA4A4124C,payment,0,21659,22183,INR,444,80,0,1,1785301200,1785510000,setl_A00D7C780E0A4A,pay_81436DA4A4124C,UTR018045396999,order_BCF882C04F2045,rcpt_4cb081f19d,upi,,,,
pay_B80784B2CF9248,payment,0,62706,64221,INR,1284,231,0,1,1786500000,1786701600,setl_E57BF288020A41,pay_B80784B2CF9248,UTR660845657203,order_AEBF9734E62E4D,rcpt_13b176df5d,card,Amex,KKBK,debit,
pay_78285D2AB7CB43,payment,0,270682,277225,INR,5545,998,0,1,1784401200,1784588400,setl_DB0B3868827041,pay_78285D2AB7CB43,UTR512995089661,order_D7373BCB1B7E4F,rcpt_97d42558d4,upi,,,,
pay_694FD37DF26346,payment,0,221547,226902,INR,4538,817,0,1,1786672800,1786856400,setl_73C8CE390D114A,pay_694FD37DF26346,UTR862445583545,order_1F9E91D00B4C43,rcpt_c1ab85c601,netbanking,,,,
pay_2135184D87C04C,payment,0,283855,290716,INR,5814,1047,0,1,1786428000,1786611600,setl_3CBA8A8E45A842,pay_2135184D87C04C,UTR387562250166,order_85B3BE77EEC242,rcpt_65c0910d5f,upi,,,,
pay_0B800792517D42,payment,0,283694,290551,INR,5811,1046,0,1,1784196000,1784390400,setl_7EAD688CD1014B,pay_0B800792517D42,UTR486536641337,order_DF426D6495CC48,rcpt_b5f2b0ea89,card,Amex,SBIN,debit,
pay_0AEFFAC2B0B440,payment,0,123638,126627,INR,2533,456,0,1,1784390400,1784592000,setl_E37948BB5D4647,pay_0AEFFAC2B0B440,UTR121210758944,order_7BDFB921DDA841,rcpt_fe5fce812b,card,RuPay,ICIC,credit,
pay_DB9884C9DE6B4D,payment,0,10862078,11124619,INR,222492,40049,0,1,1783098000,1783281600,setl_C4F2FDC197F847,pay_DB9884C9DE6B4D,UTR602717470664,order_8907A8CB5F9E49,rcpt_4d7c3a253c,card,Amex,HDFC,debit,
pay_CBD7DF5BC84346,payment,0,68969,70636,INR,1413,254,0,1,1783123200,1783314000,setl_AF20B22B515A45,pay_CBD7DF5BC84346,UTR786276116149,order_E179A677B0814F,rcpt_68715c5965,upi,,,,
pay_08B02A8E3ABA4C,payment,0,1860443,1905410,INR,38108,6859,0,1,1785812400,1786006800,setl_0C7CB81DB77048,pay_08B02A8E3ABA4C,UTR808631930086,order_B95A9C65A3A646,rcpt_dbbac33b80,upi,,,,
pay_BB246C55181B45,payment,0,7366937,7544999,INR,150900,27162,0,1,1783281600,1783454400,setl_3D4FDF03CB1A4F,pay_BB246C55181B45,UTR234382948470,order_40E466FD594D40,rcpt_4ed5cd2c04,upi,,,,
pay_E714DDADAA8845,payment,0,129513,132644,INR,2653,478,0,1,1784444400,1784631600,setl_E37948BB5D4647,pay_E714DDADAA8845,UTR094874690219,order_997B470C037740,rcpt_1665ffc314,upi,,,,
pay_892BD32802214B,payment,0,17388678,17808969,INR,356179,64112,0,1,1783483200,1783659600,setl_2DA2F1D191C942,pay_892BD32802214B,UTR877345150572,order_F088C01E430D44,rcpt_b518b91f81,card,MasterCard,SBIN,debit,
pay_954F0DC1BE9F48,payment,0,8481652,8686657,INR,173733,31272,0,1,1784012400,1784224800,setl_FEED8E2B849C4E,pay_954F0DC1BE9F48,UTR609579575065,order_EF5A94C32A9045,rcpt_4deecd6a33,upi,,,,
pay_467A0465B30444,payment,0,130944,134109,INR,2682,483,0,1,1782900000,1783083600,setl_E6256123278B48,pay_467A0465B30444,UTR161693463553,order_A68D13217F084B,rcpt_7263019bfb,upi,,,,
pay_4F9716C96EC74F,payment,0,2220364,2274032,INR,45481,8187,0,1,1785762000,1785974400,setl_0C7CB81DB77048,pay_4F9716C96EC74F,UTR068715240970,order_4B632E51EDB240,rcpt_18b6f7374e,netbanking,,,,
pay_1F06BA9821EA43,payment,0,283623,290479,INR,5810,1046,0,1,1786514400,1786701600,setl_E57BF288020A41,pay_1F06BA9821EA43,UTR330963838722,order_F50DBC70515D49,rcpt_d5c3fbe166,wallet,,,,
pay_5130295573764C,payment,0,219226,224524,INR,4490,808,0,1,1784030400,1784210400,setl_FEED8E2B849C4E,pay_5130295573764C,UTR147020226279,order_8C9CDD30AC5B44,rcpt_dbb1ea5981,card,Visa,UTIB,credit,
pay_A172FA89EE8D4F,payment,0,232277,237891,INR,4758,856,0,1,1785027600,1785204000,setl_8C753A946BAE44,pay_A172FA89EE8D4F,UTR955447835707,order_729B1EB0560249,rcpt_d12103cc7f,card,Visa,ICIC,credit,
pay_39ED01061A064C,payment,0,869455,890470,INR,17809,3206,0,1,1784167200,1784354400,setl_7EAD688CD1014B,pay_39ED01061A064C,UTR968747928544,order_7AEA58C26DED41,rcpt_58b599f8e8,card,Amex,HDFC,credit,
pay_7995AA6481714C,payment,0,83403,85418,INR,1708,307,0,1,1784595600,1784775600,setl_A18FA079F3FF44,pay_7995AA6481714C,UTR961801143407,order_CF30041B6FBE47,rcpt_ff3cc6b4b5,netbanking,,,,
pay_149B467FE87B42,payment,0,195005,199718,INR,3994,719,0,1,1786701600,1786896000,setl_73C8CE390D114A,pay_149B467FE87B42,UTR142828417751,order_95FE7E0D5CEB4F,rcpt_fa97e1335e,upi,,,,
pay_C5E355626F3F44,payment,0,13749246,14081571,INR,281631,50694,0,1,1786618800,1786791600,setl_7AECAC0EF6974F,pay_C5E355626F3F44,UTR365276652663,odrer_4695D8E1EDA04B,rcpt_2a5d9d63d9,upi,,,,
pay_E0523CFD014E43,payment,0,19551992,20024571,INR,400491,72088,0,1,1785427200,1785603600,setl_6EDDB277A26C48,pay_E0523CFD014E43,UTR453957146179,order_C1CA3A42EA674A,rcpt_db28cd6e8d,upi,,,,
pay_C277058101FF43,payment,0,252516,258619,INR,5172,931,0,1,1785333600,1785506400,setl_A00D7C780E0A4A,pay_C277058101FF43,UTR283554360074,order_A87C5A7169CB40,rcpt_ba02b0da95,card,Amex,UTIB,credit,
pay_0D2211D25AE645,payment,0,269609,276126,INR,5523,994,0,1,1783062000,1783274400,setl_C4F2FDC197F847,pay_0D2211D25AE645,UTR186468159016,order_69A656CDFC774E,rcpt_b671a713ce,card,Amex,SBIN,debit,
pay_A9DC3509CD5048,payment,0,46732,47861,INR,957,172,0,1,1786064400,1786276800,setl_70A687B220C348,pay_A9DC3509CD5048,UTR953697352618,order_0734C59913C042,rcpt_863751c802,upi,,,,
pay_F443C255619249,payment,0,200175,205013,INR,4100,738,0,1,1783209600,1784160000,setl_FEED8E2B849C4E,pay_F443C255619249,UTR206377751361,order_C3BA2814788C4C,rcpt_3b8c22e2f0,upi,,,,
pay_06F0DF46C1AE44,payment,0,225738,231194,INR,4624,832,0,1,1785988800,1786190400,setl_CF5395E8DE214F,pay_06F0DF46C1AE44,UTR167007335669,order_17C50FD9E5CD40,rcpt_d40425ba54,card,MasterCard,ICIC,debit,
pay_12D8444ADC9742,payment,0,62058,63558,INR,1271,229,0,1,1783836000,1784041200,setl_9D1B78E71C2347,pay_12D8444ADC9742,UTR822587127390,order_3D6FD809542442,rcpt_c9992f2b5a,upi,,,,
pay_2825006CB92748,payment,0,41246,42243,INR,845,152,0,1,1786492800,1786701600,setl_E57BF288020A41,pay_2825006CB92748,UTR281063226424,order_E155879EA46A49,rcpt_92d62c567f,card,RuPay,KKBK,debit,
pay_0DBF7336F1E543,payment,0,404358,414132,INR,8283,1491,0,1,1784228400,1784433600,setl_B81D85C6772242,pay_0DBF7336F1E543,UTR960917201829,order_072512AC683D4A,rcpt_eaa7c72676,upi,,,,
pay_36DFEACACAB140,payment,0,1249853,1280062,INR,25601,4608,0,1,1783173600,1783353600,setl_AF20B22B515A45,pay_36DFEACACAB140,UTR918925184674,order_A3477B63302B4F,rcpt_4edcb8ceba,card,RuPay,ICIC,credit,
pay_A8A9DC6D14A24E,payment,0,215017,220214,INR,4404,793,0,1,1783555200,1783760400,setl_9FE4A1BEEA1642,pay_A8A9DC6D14A24E,UTR389896303314,order_194F6F40C92241,rcpt_b2084a3734,upi,,,,
pay_EB6F497BF5AD4A,payment,0,55680,57026,INR,1141,205,0,1,1786316400,1786503600,setl_B4E973B5BD4643,pay_EB6F497BF5AD4A,UTR715501344653,order_92290C238E0149,rcpt_a67050009b,netbanking,,,,
pay_65D81AA8662A40,payment,0,95491,97799,INR,1956,352,0,1,1786024800,1786233600,setl_70A687B220C348,pay_65D81AA8662A40,UTR911572544114,order_6E1FD63AA9944D,rcpt_3684e81015,card,Amex,ICIC,credit,
pay_EC8CB7388C6749,payment,0,15681734,16060768,INR,321215,57819,0,1,1783677600,1783854000,setl_CE83A226346B46,pay_EC8CB7388C6749,UTR937606335328,order_C949E5E7B7764A,rcpt_391ca7cdec,upi,,,,
pay_E623FB1AA5054C,payment,0,200615,205464,INR,4109,740,0,1,1785844800,1786035600,setl_0C7CB81DB77048,pay_E623FB1AA5054C,UTR090189072630,order_37BE5ACFC5E046,rcpt_365bca9bfe,wallet,,,,
pay_61ED12B9B36E48,payment,0,215234,220437,INR,4409,794,0,1,1784120400,1784898000,setl_3D49C898979B4F,pay_61ED12B9B36E48,UTR998388030660,order_B98911F607B34B,rcpt_3c6a7c37e8,card,MasterCard,ICIC,credit,
pay_41DD2CB961154B,payment,0,1999032,2047349,INR,40947,7370,0,1,1783191600,1783378800,setl_AF20B22B515A45,pay_41DD2CB961154B,UTR270969846378,order_1539012A0D9744,rcpt_ef973facdf,upi,,,,
pay_FDD187FA438D4C,payment,0,1705110,1746323,INR,34926,6287,0,1,1785286800,1785470400,setl_A00D7C780E0A4A,pay_FDD187FA438D4C,UTR928672383971,order_79E89D6CDD9948,rcpt_0339d6dcdb,card,Visa,KKBK,debit,
