order_id,amount,created_at,customer_id,status
order_31B7A29510C94E,23430.37,2026-08-10T20:00:00,cust_62237a36fe,captured
order_7D13738ECE6348,1445.23,2026-08-10T21:00:00,cust_bd8adbe8c6,completed
order_2B2FD2866DDF44,21636.93,2026-07-06T17:00:00,cust_a99a42bdd0,captured
order_8C8D7420898646,350.54,2026-08-12T03:00:00,cust_69a5697ea5,captured
order_5492F3A359AC47,1658.82,2026-07-03T17:00:00,cust_4d71096eac,completed
order_D9B077F257984A,2260.06,2026-08-01T13:00:00,cust_38255021cd,captured
order_16B80A68F56347,1056.85,2026-07-31T03:00:00,cust_81fa4aeafd,completed
order_8907A8CB5F9E49,111246.19,2026-07-03T17:00:00,cust_f749953c9c,captured
order_3F390045947C44,4565.95,2026-07-15T08:00:00,cust_301b11d6cc,captured
order_931D0608E5244B,10542.66,2026-07-06T04:00:00,cust_5a39b1d1be,captured
order_44C5FDC8F6444E,1077.3,2026-08-13T12:00:00,cust_c028f2e388,captured
order_8230BDD2C32247,613.52,2026-08-09T19:00:00,cust_8a26d9a9bd,completed
order_1E4EBCF92FC544,2324.51,2026-08-08T15:00:00,cust_8ec56b89bc,completed
order_D9DAD429A8604D,873.24,2026-08-13T20:00:00,cust_c30a34a1a0,completed
order_0734C59913C042,478.61,2026-08-07T01:00:00,cust_0dd91d5db7,completed
order_F67542025F664D,2292.91,2026-07-20T06:00:00,cust_0f166f8d2a,completed
order_D590AEE0F66549,1028.93,2026-07-20T04:00:00,cust_cdf874b753,captured
order_D0968B2D7E944A,2870.68,2026-07-31T08:00:00,cust_3b3cc66a5c,completed
order_48E1E73BFBAD41,1190.38,2026-07-30T01:00:00,cust_2555318c4e,completed
order_183144286BF442,1895.21,2026-07-27T21:00:00,cust_e56c3deace,captured
order_84FCA04B9E2A4F,11917.93,2026-07-24T20:00:00,cust_979a34c9d8,completed
order_37BE5ACFC5E046,2054.64,2026-08-04T12:00:00,cust_c88d4327ef,completed
order_29FE1C29E26546,562.18,2026-08-13T16:00:00,cust_62c467b7a4,captured
order_C4F11EC240BC46,702.89,2026-08-14T18:00:00,cust_d64edf83e0,captured
order_FF57AC43827840,82985.84,2026-07-02T13:00:00,cust_407b2f540d,completed
order_BB5BC0FE7B9E4A,2918.9,2026-08-11T02:00:00,cust_9c15676922,completed
order_B3B31B956B1E41,696.64,2026-07-07T19:00:00,cust_95838d59ea,completed
order_C7505EA9F2EA40,1187.74,2026-07-12T21:00:00,cust_92a12b93e7,captured
order_728FC62300D34C,10177.53,2026-07-29T08:00:00,cust_e707361dda,completed
order_8C9CDD30AC5B44,2245.24,2026-07-14T12:00:00,cust_1873552a7c,captured
order_6108362E07CD4E,632.27,2026-07-02T04:00:00,cust_fe1721b70d,completed
order_2858D63E2AC340,23531.5,2026-07-18T04:00:00,cust_d8d722ecf9,completed
order_28A45FE21E8D4B,1109.87,2026-07-06T14:00:00,cust_5379f79593,completed
order_A3477B63302B4F,12800.62,2026-07-04T14:00:00,cust_abb8f030bd,completed
order_B056622CD6E44C,468.31,2026-07-15T00:00:00,cust_d56d608a6a,captured
order_6C6A8DDEACBD44,2352.61,2026-07-25T12:00:00,cust_d0dc8484d7,captured
order_43EB41D2758248,3952.98,2026-07-04T17:00:00,cust_1207cfe387,captured
order_C5EAEC2CED6B4B,961.23,2026-08-06T12:00:00,cust_c9d6ef32e3,completed
order_59DB56AAC30A40,230300.8,2026-07-06T20:00:00,cust_1fdb3b3a30,completed
order_CEC861662BE341,17593.36,2026-07-22T11:00:00,cust_c989ad1ca7,completed
order_878977712B104C,4570.46,2026-07-31T05:00:00,cust_411ea9d868,captured
order_2C1D6D07BED643,2879.36,2026-07-07T21:00:00,cust_23c18c1d58,captured
order_11EAF39E408240,2088.68,2026-08-01T22:00:00,cust_af26a12bf8,captured
order_DDB1260FA31442,877.89,2026-07-24T00:00:00,cust_c01b23d8ab,captured
order_3E06F6ED01ED4B,2190.54,2026-07-04T08:00:00,cust_5d7e793f84,completed
order_4FE7E63700AE49,1458.34,2026-07-30T10:00:00,cust_79cd1c2977,captured
order_CCDE336CD9054A,1533.6,2026-07-25T19:00:00,cust_d4d1373cf6,captured
order_A0C9BE4E1CF841,19554.17,2026-07-06T03:00:00,cust_f76e801adf,completed
order_5AA4711C7D3E4E,17247.91,2026-08-07T17:00:00,cust_df3ee018bb,captured
order_7CA3286AA16C41,1812.41,2026-07-30T20:00:00,cust_c6f0626f00,captured
order_7BDFB921DDA841,1266.27,2026-07-18T16:00:00,cust_9b623a28c8,completed
order_CFA5C62C0BAF47,2783.17,2026-08-04T21:00:00,cust_e5c9b2bfe1,captured
order_2AEBAEF2E1FF40,10702.51,2026-08-05T11:00:00,cust_14bf762579,captured
order_B34BFD3A65994C,2339.39,2026-08-01T17:00:00,cust_b99c1d9fa5,captured
order_9EB06CAA8FFD4E,2740.29,2026-07-07T06:00:00,cust_7ad4699292,completed
order_AD27067B2D3E49,653.06,2026-07-16T23:00:00,cust_57b1fd43eb,captured
order_E155879EA46A49,422.43,2026-08-12T00:00:00,cust_08c3d57cf9,captured
order_3FACCEF619524E,1558.19,2026-07-22T03:00:00,cust_d230c4b2af,captured
order_C238694D28CD40,1354.77,2026-07-02T12:00:00,cust_1d821b6e27,completed
order_D7373BCB1B7E4F,2772.25,2026-07-18T19:00:00,cust_de52b61954,captured
order_4623E42FE8E34D,2861.59,2026-08-03T22:00:00,cust_1776e0e6a4,captured
order_EEBE346A3A5546,1799.51,2026-07-15T10:00:00,cust_a9a9d298e8,captured
order_F5EC424F54294A,182867.71,2026-08-04T19:00:00,cust_52523937ce,completed
order_AD2A834312604F,3187.75,2026-07-20T09:00:00,cust_1ffb959e13,captured
order_926CE989273046,649.59,2026-07-25T13:00:00,cust_3835bcd8bd,completed
order_D7336FF820C747,2948.83,2026-08-13T05:00:00,cust_15f916da40,completed
order_0A968C6DFF264D,482.35,2026-07-06T15:00:00,cust_813210a572,captured
order_CE1182EACAB942,970.19,2026-07-16T16:00:00,cust_8493c36e87,completed
order_0535C59242684F,5489.77,2026-08-07T22:00:00,cust_141164ec6e,captured
order_95AA51A8423540,21496.93,2026-08-03T23:00:00,cust_16b1a14e16,captured
order_7A38AEBD2D534D,159602.21,2026-07-03T00:00:00,cust_61c6ee7046,captured
order_98BCFA7480FF43,2437.82,2026-07-22T03:00:00,cust_baaf96ad2c,completed
order_13FBEDD0DBB743,1246.51,2026-08-09T12:00:00,cust_70e55e3ddf,captured
order_62242CAD900442,11744.86,2026-08-13T17:00:00,cust_0904871b33,captured
order_D53422DED6C24A,1173.39,2026-07-13T14:00:00,cust_d1d3b03749,captured
order_9C9259E2BECD45,2248.57,2026-08-05T22:00:00,cust_18e3303699,completed
order_3C40204EEBC349,12736.62,2026-08-02T13:00:00,cust_1e34170fb9,captured
order_D970430AC3544B,10161.55,2026-07-29T07:00:00,cust_fc32e0a8ad,captured
order_86A354D4AC2443,805.64,2026-07-09T18:00:00,cust_5fa3e33b2d,completed
order_B10D5ACB48AE45,2211.81,2026-07-16T16:00:00,cust_497da0c3be,completed
order_4695D8E1EDA04B,140815.71,2026-08-13T11:00:00,cust_8ae4b8f060,captured
order_17B23B1946A94B,2315.74,2026-07-26T16:00:00,cust_4d4d2b8c8b,completed
order_3B4B7883669549,2862.17,2026-07-15T06:00:00,cust_6d1c6cf0d4,completed
order_DA04481ECF4241,1844.23,2026-08-03T06:00:00,cust_001c7966ae,captured
order_01D37B17DBC14D,712.03,2026-07-27T23:00:00,cust_26b5b379c1,completed
order_0E55787200AD4D,4733.0,2026-07-25T00:00:00,cust_6675009e63,captured
order_2496296707FC43,2151.1,2026-07-29T16:00:00,cust_d427150c5e,captured
order_5F4AC02B0B184A,2564.31,2026-08-04T12:00:00,cust_8e5839da27,captured
order_C78F69AC792746,1487.09,2026-07-11T09:00:00,cust_01f075cf13,completed
order_F8E11E10883F41,2859.16,2026-07-11T00:00:00,cust_fc92b51834,captured
order_1DC93B20E7D844,1556.18,2026-08-13T14:00:00,cust_bf6a926f75,captured
order_37D68891D7B84D,2116.91,2026-08-09T01:00:00,cust_9f4d3967f9,captured
order_1F433E3747AB41,16810.38,2026-08-04T19:00:00,cust_1fe38ef775,completed
order_104D65F08AAE40,678.87,2026-07-15T02:00:00,cust_f771c0bd19,captured
order_E80E7C0EA93444,1717.45,2026-07-15T09:00:00,cust_8f4e067f9e,captured
order_32FE33E0E94241,17386.23,2026-08-05T13:00:00,cust_015e4de431,completed
order_11E4661194AC4B,212704.69,2026-07-31T03:00:00,cust_f95b1a7abd,captured
order_74FB43CA296847,1498.35,2026-08-01T22:00:00,cust_950bbbc7dc,captured
order_4CE9B24B02FE47,2817.73,2026-07-03T04:00:00,cust_fe868350d2,captured
order_68ABC3A0019645,2614.49,2026-08-11T12:00:00,cust_fa25a6c4b9,captured
order_00C753159D7E42,20964.29,2026-07-30T15:00:00,cust_dc58c6737f,captured
order_C383F668B4DC48,2483.14,2026-07-26T15:00:00,cust_2564a3cf02,completed
order_5DBF724CE19E4F,1660.99,2026-07-17T23:00:00,cust_d5618f35b4,completed
order_7B3D338282E84B,2279.34,2026-07-23T04:00:00,cust_b715115428,captured
order_8D2E83C34E714B,69609.9,2026-08-14T05:00:00,cust_7d974fcae2,captured
order_DBE0E3842B7345,1118.57,2026-08-07T01:00:00,cust_1322022e56,captured
order_CC1FD40F048645,566.96,2026-07-02T19:00:00,cust_de890beb8e,captured
order_733D05DDF71449,32956.8,2026-08-15T23:00:00,cust_821042e768,completed
order_DF15F0E43A0743,1749.63,2026-07-27T04:00:00,cust_034c40280c,captured
order_A506B2DE3E4A4D,2020.37,2026-08-12T03:00:00,cust_1f378521a9,completed
order_8C98C6B317154B,2187.1,2026-08-08T04:00:00,cust_a5e6a7addb,captured
order_0ADC7F422D884B,1661.97,2026-07-25T06:00:00,cust_d4750aa67e,captured
order_7F202DB108E646,1016.51,2026-08-15T05:00:00,cust_5a447c9085,completed
order_28E3C6B218A348,1585.19,2026-08-09T10:00:00,cust_5d8387caef,captured
order_EF5A94C32A9045,86866.57,2026-07-14T07:00:00,cust_e97f3672a7,completed
order_5E9F7DF3F8624F,126.54,2026-08-02T22:00:00,cust_2c4e17c566,captured
order_B5A321B6E7EF40,5281.69,2026-08-07T15:00:00,cust_7d3a4ab274,completed
order_DA5F0351DE4E48,1330.05,2026-07-28T19:00:00,cust_51b64edff0,completed
order_4702361556E54E,2457.94,2026-07-21T14:00:00,cust_5c14c87066,completed
order_92290C238E0149,570.26,2026-08-09T23:00:00,cust_703d947da2,captured
order_5709EF78501847,2137.28,2026-07-18T09:00:00,cust_887d5e1e25,captured
order_0EE68B4C02E94A,549.62,2026-07-30T17:00:00,cust_917b66bd5f,completed
order_E6ACF1E423FD45,1123.77,2026-07-05T05:00:00,cust_a3d6894234,captured
order_B1B82F9E2C874D,1420.19,2026-08-13T20:00:00,cust_7dadef524c,completed
order_974A3CC77D284D,1324.96,2026-08-02T03:00:00,cust_ccf73304f0,captured
order_DB32DE4F137E43,17175.41,2026-07-30T09:00:00,cust_791782f61c,completed
order_2AF3758ACFAF4A,650.07,2026-07-08T23:00:00,cust_0aeb66d602,completed
order_A6D32A31EEB84D,89975.62,2026-07-12T03:00:00,cust_1d3e5b4ec7,captured
order_B001638C6AAC4A,966.62,2026-07-19T08:00:00,cust_557827c824,completed
order_E1C48BE579FA48,120396.32,2026-08-02T23:00:00,cust_6ce37d346f,captured
order_F1EF403B77CB4D,1402.26,2026-07-24T02:00:00,cust_12c1549476,captured
order_F40C614FDD0145,2942.95,2026-08-11T00:00:00,cust_938ea112f2,completed
order_B5BD300A1D4844,749.3,2026-07-13T04:00:00,cust_17b6d64f03,captured
order_A11851CE56B24C,6362.51,2026-07-11T21:00:00,cust_1625a13000,captured
order_9D870A09DEE84A,1580.27,2026-07-04T15:00:00,cust_e5ab4842b7,captured
order_2A6F85E6D78D40,1417.28,2026-08-04T04:00:00,cust_85554e86eb,captured
order_072512AC683D4A,4141.32,2026-07-16T19:00:00,cust_ee40540a18,completed
order_2A4D6B22EE4F41,14551.61,2026-07-20T07:00:00,cust_106114c487,completed
order_BF1B3B4039284C,12472.94,2026-07-21T19:00:00,cust_c9a308a6fc,captured
order_5F21BEF2707343,14350.01,2026-07-08T09:00:00,cust_c854df4717,captured
order_AC7A907D86814F,134.84,2026-08-13T16:00:00,cust_7fa25e8ee5,captured
order_0C4134B3B71947,344.91,2026-08-02T21:00:00,cust_d9822397c2,completed
order_90A82471E8034E,2093.53,2026-08-01T15:00:00,cust_07a913b11d,captured
order_C052239B9E6E44,410.24,2026-07-23T12:00:00,cust_108cdccf96,captured
order_963DD864F33A44,126585.23,2026-07-09T08:00:00,cust_eeff943831,captured
order_813E9132EA1B4C,749.51,2026-07-15T13:00:00,cust_deecc67847,completed
order_823995A3727C40,8272.87,2026-08-05T12:00:00,cust_7475f53ad9,completed
order_92F4C79ED21D40,2698.87,2026-07-21T19:00:00,cust_5887c9e781,captured
order_73BE16483C7F4F,560.67,2026-08-14T03:00:00,cust_af81d26f0a,completed
order_7B3DD4138DBD4E,1537.94,2026-07-22T23:00:00,cust_fbb744ba0e,completed
order_880634B3E6194D,21068.41,2026-07-29T15:00:00,cust_596aec8f90,captured
order_BC4EF94EAF954B,108.41,2026-07-17T16:00:00,cust_68ea653860,captured
order_4A06FA9A1CE04E,825.99,2026-07-13T23:00:00,cust_726235f8c7,captured
order_A330D4F7E97C45,207650.07,2026-07-02T01:00:00,cust_f01105b9f7,captured
order_CC459ADA82F448,711.58,2026-07-09T08:00:00,cust_669ebeedea,captured
order_439DCE6B28CD42,2615.22,2026-08-08T17:00:00,cust_963f9f16a9,captured
order_4B632E51EDB240,22740.32,2026-08-03T13:00:00,cust_0b6b0d280d,completed
order_6C5F3C8024884F,2679.17,2026-08-05T04:00:00,cust_81a26ba14d,captured
order_FBFCF0B8BF454C,227.57,2026-08-04T10:00:00,cust_2dfb244383,captured
order_63B3CEE947FB47,2845.64,2026-08-13T06:00:00,cust_ff0f242803,completed
order_BCD946659A6243,949.06,2026-07-25T03:00:00,cust_e39feeb031,completed
order_9337660B6B7145,1372.02,2026-07-13T21:00:00,cust_db590c7200,completed
order_1539012A0D9744,20473.49,2026-07-04T19:00:00,cust_c9c0b913c7,captured
order_8017F30404EF49,2249.98,2026-08-03T03:00:00,cust_4af6f9be9a,captured
order_6E1FD63AA9944D,977.99,2026-08-06T14:00:00,cust_d9e28acb84,completed
order_6657A11F753D4A,346.18,2026-07-24T22:00:00,cust_af78f55465,completed
order_007FF8AD183D48,736.61,2026-07-26T17:00:00,cust_37e5b247fd,captured
order_A68D13217F084B,1341.09,2026-07-01T10:00:00,cust_52efd3aeec,captured
order_69C05C9285CB4C,18432.99,2026-07-11T15:00:00,cust_bc08f39e94,completed
order_99B15D8022C341,11807.58,2026-08-05T10:00:00,cust_b931e99182,captured
order_2DEFF080CD344D,18105.45,2026-08-13T04:00:00,cust_d45c1609c7,captured
order_732D63B33F0A46,1982.75,2026-07-12T12:00:00,cust_733e06b2bd,completed
order_15530599B4F74A,2935.44,2026-07-05T06:00:00,cust_2b5ee59b45,completed
order_725EE5EC0BFF42,5984.61,2026-07-30T11:00:00,cust_52c0a4c032,completed
order_CF30041B6FBE47,854.18,2026-07-21T01:00:00,cust_f9b45d84db,captured
order_EF4F0F6ACA774A,1435.01,2026-07-09T10:00:00,cust_a14e640ba7,captured
order_BCBD9B058C174D,2556.1,2026-07-22T03:00:00,cust_31f25ab1bd,completed
