entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_0D0BB71D39C445,payment,0,254384,260533,INR,5211,938,0,1,1785628800,1785837600,setl_63C0BDAE754B4B,pay_0D0BB71D39C445,UTR409249311646,order_B035BC21846340,rcpt_7696858a86,card,RuPay,SBIN,credit,
pay_F719A9C0A8EF49,payment,0,132389,135589,INR,2712,488,0,1,1785596400,1785780000,setl_B07E9972089140,pay_F719A9C0A8EF49,UTR485619444120,order_FE38B80D35D440,rcpt_f619dfa167,card,Visa,UTIB,debit,
pay_A2F8EE0487DB48,payment,0,96297,98625,INR,1973,355,0,1,1785106800,1785297600,setl_EFE4C2035A674E,pay_A2F8EE0487DB48,UTR748331635870,order_9644FC00B3C945,rcpt_714b8165d2,card,Amex,UTIB,credit,
pay_DA5089E755E84A,payment,0,22744282,23294020,INR,465880,83858,0,1,1784718000,1785668400,setl_522FF05F4FB240,pay_DA5089E755E84A,UTR587540306253,order_B16AA86D0C2A4B,rcpt_be27fa0803,card,MasterCard,HDFC,debit,
pay_1BA32E41B50048,payment,0,31472,32233,INR,645,116,0,1,1785704400,1785906000,setl_3986A7C3CB8B43,pay_1BA32E41B50048,UTR341822736546,order_E32F712B729B4F,rcpt_f10613fd9e,card,Visa,KKBK,debit,
pay_4B681E4FB4074D,payment,0,233085,238718,INR,4774,859,0,1,1784088000,1784293200,setl_98F450A7753344,pay_4B681E4FB4074D,UTR245128229725,order_DB6B49D3079145,rcpt_521e69925a,wallet,,,,
pay_E057A98939F042,payment,0,158227,162051,INR,3241,583,0,1,1786370400,1786554000,setl_6456014736CE47,pay_E057A98939F042,UTR125062226190,order_E49F66346C2842,rcpt_0630f1f333,card,Amex,KKBK,debit,
pay_85A3D42C86F644,payment,0,109948,112605,INR,2252,405,0,1,1784826000,1785027600,setl_305E654BA1DD49,pay_85A3D42C86F644,UTR024341985326,order_B28889E87F0D48,rcpt_9fa643e60d,card,Visa,HDFC,credit,
pay_E400724DDFCE4E,payment,0,85546,87613,INR,1752,315,0,1,1784329200,1784516400,setl_2BED339E9C2B48,pay_E400724DDFCE4E,UTR589822483508,order_0503B2F19CAB4B,rcpt_ac27eefafa,wallet,,,,
pay_2878183307CE47,payment,0,820650,840486,INR,16810,3026,0,1,1785643200,1785834000,setl_63C0BDAE754B4B,pay_2878183307CE47,UTR726915690785,order_C40FA70A48FD4B,rcpt_18a02a5718,card,MasterCard,SBIN,debit,
pay_3BF5CA90632B48,payment,0,105038,107577,INR,2152,387,0,1,1783090800,1783274400,setl_0A071D6AAAF242,pay_3BF5CA90632B48,UTR659694787457,order_B345F1CF86C241,rcpt_3471e35a2b,card,MasterCard,SBIN,debit,
pay_2A7E69C0BC4E4D,payment,0,439602,450228,INR,9005,1621,0,1,1784646000,1784854800,setl_7458F1AB9E2447,pay_2A7E69C0BC4E4D,UTR856185378293,order_0496F1283A1147,rcpt_6136d5ce1b,card,MasterCard,ICIC,credit,
pay_8AFCB7D83E5347,payment,0,120171,123076,INR,2462,443,0,1,1783119600,1783324800,setl_3631ADE9199040,pay_8AFCB7D83E5347,UTR222829861023,order_C473B078A93E45,rcpt_05a5358426,netbanking,,,,
pay_563D696C3C2249,payment,0,27840,28513,INR,570,103,0,1,1785420000,1785632400,setl_522FF05F4FB240,pay_563D696C3C2249,UTR760761178019,order_0CA24D6E37D348,rcpt_330a0a576b,upi,,,,
pay_EB5C44DB0D8248,payment,0,18526,18973,INR,379,68,0,1,1784404800,1784606400,setl_2D9F9BB2F67141,pay_EB5C44DB0D8248,UTR470483628720,order_58ED1FC9742143,rcpt_df8a33b97d,card,Amex,SBIN,credit,
pay_6BCDE659FE624E,payment,0,1152756,1180618,INR,23612,4250,0,1,1784790000,1784984400,setl_84271C1974A345,pay_6BCDE659FE624E,UTR484727300096,order_21A386A6DA0E47,rcpt_26664a1ba5,upi,,,,
pay_FE8B5E79D2BC46,payment,0,132356,135555,INR,2711,488,0,1,1783450800,1783652400,setl_979C5421FB444A,pay_FE8B5E79D2BC46,UTR959397534625,order_B971BB26A3C84F,rcpt_b3ac3460d6,card,Amex,KKBK,credit,
pay_A011C6AE158840,payment,0,1336570,1368876,INR,27378,4928,0,1,1783058400,1783263600,setl_0A071D6AAAF242,pay_A011C6AE158840,UTR126306612126,order_4DE97940749C4F,rcpt_ff967327ff,upi,,,,
pay_6064283D07C044,payment,0,242558,248420,INR,4968,894,0,1,1785661200,1785837600,setl_63C0BDAE754B4B,pay_6064283D07C044,UTR293763566841,order_984034AE331D4A,rcpt_02ed446580,wallet,,,,
pay_6C7C14BBF16047,payment,0,48761,49940,INR,999,180,0,1,1784314800,1784487600,setl_EDF7BABA719741,pay_6C7C14BBF16047,UTR577525811244,order_BB3105EF96EC48,rcpt_5b2741be07,upi,,,,
pay_4FAD850459634D,payment,0,209169,214434,INR,4462,803,0,1,1783040400,1783227600,setl_0A071D6AAAF242,pay_4FAD850459634D,UTR146343565362,order_51D83DE611604F,rcpt_3e76a80434,upi,,,,
pay_280E671DDC5045,payment,0,265133,271542,INR,5431,978,0,1,1784595600,1784808000,setl_A4A67F5DD08E4E,pay_280E671DDC5045,UTR606398104999,order_DD5FA6BD9A5A43,rcpt_a0f7ec043b,card,MasterCard,UTIB,credit,
pay_9C6CB7ADC8B749,payment,0,181824,186218,INR,3724,670,0,1,1783800000,1784012400,setl_8ECF4B0C63D649,pay_9C6CB7ADC8B749,UTR627013086862,order_FC204707E6AE45,rcpt_96bb26230c,card,Visa,ICIC,debit,
pay_C85ABFBFB93647,payment,0,163790,167749,INR,3355,604,0,1,1784656800,1784851200,setl_7458F1AB9E2447,pay_C85ABFBFB93647,UTR062253831105,order_C746FA58C09348,rcpt_690e42b5e9,upi,,,,
pay_815A7B88751747,payment,0,208092,213121,INR,4262,767,0,1,1785351600,1785538800,setl_555D16131E8C4E,pay_815A7B88751747,UTR447553523312,order_AC493C08A67046,rcpt_2fc58db247,card,Visa,SBIN,credit,
pay_EEC6BE7AAFCB4C,payment,0,29938,30661,INR,613,110,0,1,1783965600,1784178000,setl_9C4106F668094D,pay_EEC6BE7AAFCB4C,UTR577512148611,order_107B96737C484A,rcpt_d767270419,card,Visa,SBIN,debit,
pay_DA6C0C6879EB43,payment,0,21587,22457,INR,737,133,0,1,1786575600,1786755600,setl_7EA2D34F2CF54D,pay_DA6C0C6879EB43,UTR482043358113,order_121B2CCA8CBF4B,rcpt_78377b2439,upi,,,,
pay_5CB94B00622F4E,payment,0,203042,207950,INR,4159,749,0,1,1784325600,1784541600,setl_2BED339E9C2B48,pay_5CB94B00622F4E,UTR745975172917,order_BD7FC71BE5ED44,rcpt_9b22e37468,upi,,,,
pay_BD9F544079EF47,payment,0,291267,298307,INR,5966,1074,0,1,1783396800,1783584000,setl_5223F6AD80A24C,pay_BD9F544079EF47,UTR842494992117,order_886A0E6CDEE44E,rcpt_e7d196c139,wallet,,,,
pay_A4BD59C5E79B45,payment,0,239167,244948,INR,4899,882,0,1,1784545200,1784736000,setl_61442B0D09F247,pay_A4BD59C5E79B45,UTR317263882547,order_C89ECB1D342F45,rcpt_e2cd151e3f,card,Visa,SBIN,debit,
pay_784F49FFF5C740,payment,0,454984,465982,INR,9320,1678,0,1,1786222800,1786428000,setl_1756E8E3D82840,pay_784F49FFF5C740,UTR762342963465,order_C3E510A475DB47,rcpt_051133821c,wallet,,,,
pay_276879E8014349,payment,0,209222,214279,INR,4286,771,0,1,1785895200,1786100400,setl_4513A215B40946,pay_276879E8014349,UTR707595775020,order_F44090AB453D4F,rcpt_27c45a3222,card,Amex,ICIC,credit,
pay_8662FDAA719A4E,payment,0,10162,10407,INR,208,37,0,1,1786006800,1786183200,setl_F9016C0C79F348,pay_8662FDAA719A4E,UTR389315446056,order_FD0C2E260D6D44,rcpt_0fea68930c,netbanking,,,,
pay_CB83B2B1A1DE45,payment,0,186617,191462,INR,4106,739,0,1,1784890800,1785096000,setl_305E654BA1DD49,pay_CB83B2B1A1DE45,UTR436183988770,order_84A3907CBE2C49,rcpt_3f9cd64942,netbanking,,,,
pay_81A664A1F2DD42,payment,0,1186730,1215069,INR,24016,4323,0,1,1785553200,1785762000,setl_B07E9972089140,pay_81A664A1F2DD42,UTR303533879454,order_8358CE0D73C04F,rcpt_7175e95ebd,upi,,,,
pay_3294AAB677254D,payment,0,991736,1015707,INR,20314,3657,0,1,1783008000,1783216800,setl_0A071D6AAAF242,pay_3294AAB677254D,UTR538880404474,order_6F51F0910BEB46,rcpt_c3f4e78f1b,upi,,,,
pay_80753DD618F64D,payment,0,2040842,2090170,INR,41803,7525,0,1,1785459600,1785664800,setl_522FF05F4FB240,pay_80753DD618F64D,UTR151225871413,order_B67ADF4C121F46,rcpt_04e9bd601b,upi,,,,
pay_8B83A4827A234D,payment,0,287798,294754,INR,5895,1061,0,1,1784217600,1784404800,setl_494FF39531404B,pay_8B83A4827A234D,UTR995356970416,order_8130F3B26B7045,rcpt_cf1a566a9d,card,Amex,UTIB,debit,
pay_6F7FFE98699440,payment,0,271812,278382,INR,5568,1002,0,1,1786503600,1786719600,setl_7BCA560282254B,pay_6F7FFE98699440,UTR114884943639,order_9D7176F8BCAB4E,rcpt_b873c4e21f,card,MasterCard,KKBK,credit,
pay_A0D8CC41360D4D,payment,0,24747,25345,INR,507,91,0,1,1785524400,1785697200,setl_522FF05F4FB240,pay_A0D8CC41360D4D,UTR379666880504,order_8B6D39B97D0949,rcpt_5e9062537b,card,RuPay,SBIN,debit,
pay_4F96C8534FD649,payment,0,93531,95792,INR,1916,345,0,1,1786125600,1786334400,setl_771746A59A394C,pay_4F96C8534FD649,UTR372657945191,order_0E8F3693106741,rcpt_3d39eed86b,card,RuPay,HDFC,debit,
pay_B670C0C910EA4A,payment,0,268732,275228,INR,5505,991,0,1,1783864800,1784059200,setl_8ECF4B0C63D649,pay_B670C0C910EA4A,UTR183491079254,order_2022896EC4A34E,rcpt_c22f99ea1a,upi,,,,
pay_5C8B8919ADE947,payment,0,24252396,24838587,INR,496772,89419,0,1,1786636800,1786849200,setl_C9BB44BEC04545,pay_5C8B8919ADE947,UTR344844011043,order_DA46749B7BE34F,rcpt_3728d9ba3e,upi,,,,
pay_3EA71674A2FB47,payment,0,149880,153503,INR,3070,553,0,1,1784185200,1784365200,setl_494FF39531404B,pay_3EA71674A2FB47,UTR786880186656,order_630D2A0EFADD4E,rcpt_0eae11134b,card,Visa,ICIC,debit,
pay_DC1451A7059948,payment,0,208131,213161,INR,4263,767,0,1,1786140000,1786330800,setl_771746A59A394C,pay_DC1451A7059948,UTR097557489353,order_C90019AF7D3B49,rcpt_6ff042fe91,card,RuPay,KKBK,credit,
pay_533424B341F04E,payment,0,192387,197037,INR,3941,709,0,1,1786636800,1786842000,setl_C9BB44BEC04545,pay_533424B341F04E,UTR400034886423,order_49ED938B10444A,rcpt_3bcebdf121,card,Visa,KKBK,credit,
pay_BF127C6F52A44F,payment,0,196254,200998,INR,4020,724,0,1,1786352400,1786532400,setl_6456014736CE47,pay_BF127C6F52A44F,UTR547934052993,order_50161AC44C314F,rcpt_a5536ac31b,card,RuPay,UTIB,credit,
pay_1FE67A181C9B4B,payment,0,114500,117267,INR,2345,422,0,1,1784332800,1784538000,setl_2BED339E9C2B48,pay_1FE67A181C9B4B,UTR265861281091,order_1DA6D87C25BC4D,rcpt_ad6ca46540,netbanking,,,,
pay_A5F79F9684964E,payment,0,265458,271875,INR,5438,979,0,1,1785574800,1785776400,setl_B07E9972089140,pay_A5F79F9684964E,UTR734759489398,order_1470333C5ACE47,rcpt_1ef905d790,netbanking,,,,
pay_3E424AC815A543,payment,0,157664,161474,INR,3229,581,0,1,1786150800,1786323600,setl_771746A59A394C,pay_3E424AC815A543,UTR865105367140,order_EC9FFC004CE642,rcpt_170a7bb969,netbanking,,,,
pay_DA10A6038EB74B,payment,0,277531,284239,INR,5685,1023,0,1,1783688400,1783879200,setl_7BCCFB39140247,pay_DA10A6038EB74B,UTR087185291371,order_13F91194FCDE4F,rcpt_c379724560,card,MasterCard,SBIN,debit,
pay_4A5954777D9D44,payment,0,275204,281856,INR,5637,1015,0,1,1783350000,1783566000,setl_5223F6AD80A24C,pay_4A5954777D9D44,UTR773479776561,order_F96AFC8495C24D,rcpt_f95e196046,upi,,,,
pay_117CCDB2C1A44F,payment,0,221223,226570,INR,4531,816,0,1,1786496400,1786694400,setl_7BCA560282254B,pay_117CCDB2C1A44F,UTR622059367690,order_253FF038C92D4A,rcpt_c33e9119ac,upi,,,,
pay_A63DC2320DE040,payment,0,140569,143966,INR,2879,518,0,1,1786183200,1786395600,setl_771746A59A394C,pay_A63DC2320DE040,UTR675249601667,order_FF4FDA0A237E44,rcpt_ee1476e220,upi,,,,
pay_C6F5691DB56C40,payment,0,252771,258881,INR,5178,932,0,1,1785096000,1785276000,setl_BFFA6CD4ADB047,pay_C6F5691DB56C40,UTR257615993593,order_884B2D792D484A,rcpt_853ad8a79a,card,RuPay,HDFC,debit,
pay_3400A84F23A74C,payment,0,492591,504497,INR,10090,1816,0,1,1784062800,1785099600,setl_305E654BA1DD49,pay_3400A84F23A74C,UTR799837497883,order_3F781DFF381F47,rcpt_045109e498,netbanking,,,,
pay_7FE3F5DB2B214B,payment,0,249737,255773,INR,5115,921,0,1,1783188000,1783368000,setl_3631ADE9199040,pay_7FE3F5DB2B214B,UTR101075672193,order_E899389336FE4E,rcpt_6088cc9c51,card,RuPay,UTIB,credit,
pay_34BFD361EC5E49,payment,0,2353445,2410329,INR,48207,8677,0,1,1786284000,1787493600,setl_C129349718D544,pay_34BFD361EC5E49,UTR453950298847,order_917318D2FDA545,rcpt_5083197514,card,RuPay,ICIC,credit,
pay_625C4693A55149,payment,0,114058,116814,INR,2336,420,0,1,1786273200,1786474800,setl_1756E8E3D82840,pay_625C4693A55149,UTR771234647759,order_EC952B594EC34F,rcpt_5a1e2e852d,wallet,,,,
pay_775ED71EFC3A43,payment,0,107941,110550,INR,2211,398,0,1,1783785600,1784304000,setl_98F450A7753344,pay_775ED71EFC3A43,UTR393525730500,order_6D5282D157D547,rcpt_1fdc130286,card,RuPay,ICIC,credit,
pay_0C054D6622A646,payment,0,196521,201271,INR,4025,725,0,1,1784253600,1784426400,setl_EDF7BABA719741,pay_0C054D6622A646,UTR299835806674,order_7386A6C7849C48,rcpt_947d859089,card,Amex,UTIB,debit,
pay_0862F5764CCB41,payment,0,214960,220156,INR,4403,793,0,1,1784815200,1785013200,setl_84271C1974A345,pay_0862F5764CCB41,UTR589704394785,order_4B7EDF3194294D,rcpt_b6e85596f7,upi,,,,
pay_BDB42E1E71FC45,payment,0,40078,41047,INR,821,148,0,1,1783854000,1784052000,setl_8ECF4B0C63D649,pay_BDB42E1E71FC45,UTR121341645874,order_C62A398AA08145,rcpt_942abf993a,card,Amex,HDFC,debit,
pay_62F300D5554443,payment,0,44509,45711,INR,1019,183,0,1,1783548000,1783735200,setl_AB36E391E9374B,pay_62F300D5554443,UTR927265499695,order_6225DC3C945544,rcpt_3a0dd59cfb,wallet,,,,
pay_CE600A688DEC45,payment,0,247443,253423,INR,5068,912,0,1,1784185200,1784361600,setl_494FF39531404B,pay_CE600A688DEC45,UTR972042844490,order_70D5D254A93C4C,rcpt_2afeb57451,netbanking,,,,
pay_3047E8D0465442,payment,0,182613,187027,INR,3741,673,0,1,1783512000,1784203200,setl_9C4106F668094D,pay_3047E8D0465442,UTR082032230745,order_C21EED4A5A1A40,rcpt_108327d87e,card,Amex,ICIC,debit,
pay_BFD8DF924C3542,payment,0,2101685,2152484,INR,43050,7749,0,1,1785708000,1785891600,setl_3986A7C3CB8B43,pay_BFD8DF924C3542,UTR481635931509,order_A7A5BB50541B4F,rcpt_a18c9b223a,upi,,,,
pay_4559F2BB581E42,payment,0,18793537,19247838,INR,385001,69300,0,1,1783368000,1783573200,setl_5223F6AD80A24C,pay_4559F2BB581E42,UTR718236858443,order_D29A444F96B64A,rcpt_875aa8bcd5,upi,,,,
pay_4E48C665438744,payment,0,2386422,2443913,INR,48721,8770,0,1,1785582000,1785780000,setl_B07E9972089140,pay_4E48C665438744,UTR310948794425,order_3AD260DDF1E041,rcpt_2a4d8989a9,upi,,,,
pay_274704F58EB54F,payment,0,780398,799260,INR,15985,2877,0,1,1784620800,1784829600,setl_A4A67F5DD08E4E,pay_274704F58EB54F,UTR685470031579,order_05C6C5802BDE44,rcpt_d4940611ec,upi,,,,
pay_6CC49E4AC84E45,payment,0,167404,171450,INR,3429,617,0,1,1786460400,1786633200,setl_96EF7EDCC4D54C,pay_6CC49E4AC84E45,UTR486165666319,order_AB0440BBB91F44,rcpt_9225055711,card,MasterCard,SBIN,credit,
pay_A9830F46B17C45,payment,0,278654,285389,INR,5708,1027,0,1,1783641600,1783839600,setl_7BCCFB39140247,pay_A9830F46B17C45,UTR039913213422,order_5EB8AF806E2C46,rcpt_275af3a789,upi,,,,
pay_7D0F71AD917748,payment,0,189966,194557,INR,3891,700,0,1,1784800800,1785578400,setl_D98264A81E7049,pay_7D0F71AD917748,UTR985712513675,order_62BA60D44D5B48,rcpt_8414039ffd,card,Visa,UTIB,debit,
pay_D27E834345414B,payment,0,69294,70968,INR,1419,255,0,1,1784412000,1784613600,setl_2D9F9BB2F67141,pay_D27E834345414B,UTR783552322139,order_95ABD80770C54E,rcpt_c4978e031f,upi,,,,
pay_032A50A779E040,payment,0,12589,12893,INR,258,46,0,1,1784142000,1784343600,setl_494FF39531404B,pay_032A50A779E040,UTR887274434459,order_713DE3F42EB445,rcpt_b3bc06870a,upi,,,,
pay_5D761283E66643,payment,0,176609,180878,INR,3618,651,0,1,1785211200,1785423600,setl_B8325289100045,pay_5D761283E66643,UTR765862650803,order_9DEEEBE3098C4A,rcpt_4bf8f7d367,netbanking,,,,
pay_C4D0CD5C21894D,payment,0,210830,215926,INR,4319,777,0,1,1784188800,1784401200,setl_494FF39531404B,pay_C4D0CD5C21894D,UTR842269996433,order_C6873BEFCB584C,rcpt_020df8fd86,upi,,,,
pay_48F3D682505A44,payment,0,417875,427976,INR,8560,1541,0,1,1784584800,1784786400,setl_A4A67F5DD08E4E,pay_48F3D682505A44,UTR038814041693,order_B2C1412325414B,rcpt_6b1660cfe9,card,MasterCard,KKBK,debit,
pay_425E61B2B9B54B,payment,0,236191,241900,INR,4838,871,0,1,1783998000,1784188800,setl_9C4106F668094D,pay_425E61B2B9B54B,UTR980225488018,order_A3A63C853AA742,rcpt_b430ee4d67,card,Amex,SBIN,credit,
pay_93141CC7B26B44,payment,0,52230,53493,INR,1070,193,0,1,1785438000,1785650400,setl_522FF05F4FB240,pay_93141CC7B26B44,UTR706686401143,order_75053EAE69D24A,rcpt_78473eb8fc,card,Visa,KKBK,credit,
pay_5035A3CC26DF46,payment,0,226096,231561,INR,4631,834,0,1,1786075200,1786248000,setl_7CCCC6597F4F45,pay_5035A3CC26DF46,UTR062671578820,order_D876230C1C104B,rcpt_9b00668f9e,card,Amex,UTIB,debit,
pay_16FEBD9019F14F,payment,0,176226,180486,INR,3610,650,0,1,1784098800,1784307600,setl_98F450A7753344,pay_16FEBD9019F14F,UTR842897258975,order_3CA4A7B19B2D49,rcpt_4871e0a109,card,Amex,KKBK,credit,
pay_9EF85641337849,payment,0,280450,287229,INR,5745,1034,0,1,1783641600,1783839600,setl_7BCCFB39140247,pay_9EF85641337849,UTR070736296692,order_33A1749C90CA4F,rcpt_f3b4a24f9f,wallet,,,,
pay_811D52C47A9D40,payment,0,1642504,1682204,INR,33644,6056,0,1,1784383200,1784599200,setl_2D9F9BB2F67141,pay_811D52C47A9D40,UTR194273473561,order_D3D11E641EC34D,rcpt_31f78199aa,upi,,,,
pay_D0DAE1C3E1AB41,payment,0,279882,286647,INR,5733,1032,0,1,1785870000,1786078800,setl_4513A215B40946,pay_D0DAE1C3E1AB41,UTR839468020037,order_9494E79E08044E,rcpt_4a5466abf0,card,Amex,UTIB,credit,
pay_C344F043673046,payment,0,11198281,11468948,INR,229379,41288,0,1,1785927600,1786132800,setl_4513A215B40946,pay_C344F043673046,UTR704789865677,order_3D9EAB9F0AED47,rcpt_e5e63b9ffb,card,Amex,HDFC,credit,
pay_E518B0232A6848,payment,0,175886,180138,INR,3603,649,0,1,1786096800,1786305600,setl_7CCCC6597F4F45,pay_E518B0232A6848,UTR840347288414,order_C4E2D99809AC4E,rcpt_04ff72160a,card,RuPay,KKBK,debit,
pay_CD7236DCADC448,payment,0,273367,279974,INR,5599,1008,0,1,1783720800,1783922400,setl_89FA3C15BDF545,pay_CD7236DCADC448,UTR053059717312,order_FEA220D507D44B,rcpt_ee04c05415,netbanking,,,,
pay_649280B5639A45,payment,0,51385,52628,INR,1053,190,0,1,1783990800,1784199600,setl_9C4106F668094D,pay_649280B5639A45,UTR675296062653,order_A9707691838F4B,rcpt_0561c75a7b,wallet,,,,
pay_5E2EBDF095644F,payment,0,205377,210341,INR,4207,757,0,1,1784487600,1784682000,setl_61442B0D09F247,pay_5E2EBDF095644F,UTR846539054207,order_03D8A228E7A447,rcpt_ed2971fece,netbanking,,,,
pay_D61ABD7DAB2D42,payment,0,217327,222580,INR,4452,801,0,1,1786320000,1786500000,setl_6456014736CE47,pay_D61ABD7DAB2D42,UTR411134364263,order_292C48AA3DF34F,rcpt_05bb20b3cd,upi,,,,
pay_B61D41C41FE643,payment,0,443142,453853,INR,9077,1634,0,1,1785394800,1785603600,setl_D98264A81E7049,pay_B61D41C41FE643,UTR870104202992,order_AB46BCF1DE6144,rcpt_c809334bf0,upi,,,,
pay_5A0E326B2E2D46,payment,0,206971,211973,INR,4239,763,0,1,1784232000,1784426400,setl_EDF7BABA719741,pay_5A0E326B2E2D46,UTR743739164302,order_540286538CC048,rcpt_5e99dd0013,upi,,,,
pay_15DFE1FE9E4843,payment,0,279855,286619,INR,5732,1032,0,1,1784289600,1784494800,setl_EDF7BABA719741,pay_15DFE1FE9E4843,UTR418951258154,order_2D38AABBC25943,rcpt_a74a5a8f24,upi,,,,
pay_2BD47EBDFDB54E,payment,0,204419,209360,INR,4187,754,0,1,1783861200,1784066400,setl_8ECF4B0C63D649,pay_2BD47EBDFDB54E,UTR582906386199,order_E107A14A9FF843,rcpt_3208371b2a,upi,,,,
pay_7F7D06CBEA234F,payment,0,173666,177863,INR,3557,640,0,1,1783285200,1783494000,setl_55F273DE6AD744,pay_7F7D06CBEA234F,UTR587634750250,order_543788EAA8814E,rcpt_ed77af46f8,netbanking,,,,
pay_C1706B1513314B,payment,0,284711,291593,INR,5832,1050,0,1,1785398400,1785571200,setl_D98264A81E7049,pay_C1706B1513314B,UTR388229824054,order_E3C1C51F503242,rcpt_6666796cbb,upi,,,,
pay_F15E70CCCD3948,payment,0,1290710,1321907,INR,26438,4759,0,1,1784955600,1785164400,setl_A12590E364114C,pay_F15E70CCCD3948,UTR234271501615,order_1E61C3DD6C0C47,rcpt_6d63fb1cb7,upi,,,,
pay_80F433CA42DA44,payment,0,271737,278305,INR,5566,1002,0,1,1784682000,1784869200,setl_7458F1AB9E2447,pay_80F433CA42DA44,UTR176828722315,order_838D03FAF5A547,rcpt_72dcc7bcfc,upi,,,,
pay_D3B5CF82A8D241,payment,0,57998,59431,INR,1214,219,0,1,1786629600,1786838400,setl_C9BB44BEC04545,pay_D3B5CF82A8D241,UTR468366410414,order_E33A131DE43640,rcpt_decc7e70ab,card,RuPay,SBIN,debit,
pay_26A8CC847DDA4E,payment,0,284504,291381,INR,5828,1049,0,1,1783281600,1783461600,setl_10183DCCE3B949,pay_26A8CC847DDA4E,UTR918007192747,order_8C94D7ECEEB044,rcpt_49d98cf8c1,netbanking,,,,
pay_7AC38D831EB143,payment,0,1374406,1407627,INR,28153,5068,0,1,1786611600,1786816800,setl_7EA2D34F2CF54D,pay_7AC38D831EB143,UTR280191015337,order_C0E49C53175546,rcpt_53e1fc8f80,card,MasterCard,HDFC,debit,
pay_4D94A652F66348,payment,0,168578,172653,INR,3453,622,0,1,1785873600,1786060800,setl_4513A215B40946,pay_4D94A652F66348,UTR723871491950,order_7D4F729F841E4D,rcpt_94c0944c90,upi,,,,
pay_B3D6A3BD6C1740,payment,0,127021,130091,INR,2602,468,0,1,1785196800,1785380400,setl_B8325289100045,pay_B3D6A3BD6C1740,UTR825636114860,order_B12CD3D5E4E947,rcpt_12f0bf8687,card,RuPay,HDFC,credit,
pay_DCC1863A9ECA48,payment,0,72755,74513,INR,1490,268,0,1,1783090800,1783292400,setl_0A071D6AAAF242,pay_DCC1863A9ECA48,UTR054312400624,order_3793D248A5F044,rcpt_b79f5ac474,card,Amex,ICIC,credit,
pay_EC080A99BE814F,payment,0,2403989,2462095,INR,49242,8864,0,1,1785355200,1785567600,setl_D98264A81E7049,pay_EC080A99BE814F,UTR823283692007,order_E82E53A2529545,rcpt_98c2ddbe5e,card,Visa,HDFC,credit,
pay_8258806AD3144F,payment,0,216103,221327,INR,4427,797,0,1,1782975600,1783152000,setl_9BDF020EC30B48,pay_8258806AD3144F,UTR311952048344,order_3156AB5FD0A045,rcpt_7e32ddb924,upi,,,,
pay_903B2D4273E643,payment,0,239460,245248,INR,4905,883,0,1,1786604400,1786784400,setl_7EA2D34F2CF54D,pay_903B2D4273E643,UTR419474805671,order_EE9B50D99AD445,rcpt_39e6c4984b,upi,,,,
pay_B93132DD28AF45,payment,0,245020,250942,INR,5019,903,0,1,1784721600,1784934000,setl_7458F1AB9E2447,pay_B93132DD28AF45,UTR690552506465,order_D00E985B997645,rcpt_c2f63e4bc8,card,Visa,UTIB,debit,
pay_9205B563DECF45,payment,0,101619,104076,INR,2082,375,0,1,1785502800,1785682800,setl_522FF05F4FB240,pay_9205B563DECF45,UTR488775037020,order_C0C6C4D27D3C46,rcpt_8d13551bfa,upi,,,,
pay_0EBDECD3DE0B4C,payment,0,1900378,1946004,INR,38666,6960,0,1,1785243600,1785448800,setl_B8325289100045,pay_0EBDECD3DE0B4C,UTR935667018767,order_08CD1941A2CA4E,rcpt_99f53726d2,upi,,,,
pay_3EF97AF23F4E4B,payment,0,284576,291454,INR,5829,1049,0,1,1785481200,1785654000,setl_522FF05F4FB240,pay_3EF97AF23F4E4B,UTR536029511117,order_B14B0450957643,rcpt_3d93e96108,card,Visa,HDFC,credit,
pay_A423AEA5B27942,payment,0,1724314,1765992,INR,35320,6358,0,1,1785528000,1785740400,setl_B07E9972089140,pay_A423AEA5B27942,UTR209260189733,order_FEF1B19420B941,rcpt_a63ec3ae19,card,MasterCard,UTIB,credit,
pay_74925E49AC9641,payment,0,39467,40420,INR,808,145,0,1,1784800800,1784998800,setl_84271C1974A345,pay_74925E49AC9641,UTR879031570273,order_097C9DA061D04A,rcpt_95f65ad982,netbanking,,,,
pay_9D3E7D63F7C742,payment,0,49186,50374,INR,1007,181,0,1,1784059200,1784275200,setl_98F450A7753344,pay_9D3E7D63F7C742,UTR746812966893,order_FA0837E9930E49,rcpt_9532392477,card,RuPay,UTIB,debit,
pay_64ED04D4506740,payment,0,60288,61745,INR,1235,222,0,1,1785160800,1785348000,setl_EFE4C2035A674E,pay_64ED04D4506740,UTR767424302634,order_F4CC642DBC7E44,rcpt_d9fd5e0c1f,upi,,,,
pay_31F502C02D7A4C,payment,0,188367,192656,INR,3635,654,0,1,1785927600,1786107600,setl_4513A215B40946,pay_31F502C02D7A4C,UTR597792154953,order_6CF95DDFB54148,rcpt_e9c847131e,card,MasterCard,SBIN,debit,
pay_D668082A305C48,payment,0,29705,30422,INR,608,109,0,1,1783573200,1783774800,setl_AB36E391E9374B,pay_D668082A305C48,UTR559819976223,order_9462DC19BBE44A,rcpt_3bd1cc00ec,card,MasterCard,HDFC,debit,
