order_id,amount,created_at,customer_id,status
order_8C37D7C9C2F44F,11581.34,2026-08-10T17:00:00,cust_56cc3778ce,captured
order_ED3E8601648741,208.8,2026-07-08T22:00:00,cust_f7866d9c19,captured
order_9D2DD981B72B47,2155.13,2026-08-04T00:00:00,cust_806cd2ab69,captured
order_7D4F729F841E4D,1726.53,2026-08-04T20:00:00,cust_e80acca37c,completed
order_713DE3F42EB445,128.93,2026-07-15T19:00:00,cust_fc68307ec0,captured
order_CAE893E2E0044F,1250.59,2026-07-27T15:00:00,cust_e36d047183,captured
order_61EC23B5AB3744,1649.39,2026-07-12T16:00:00,cust_ea1a86850c,completed
order_676684E567674F,1967.56,2026-07-05T14:00:00,cust_50697251ad,captured
order_D4B1B275510C48,1028.54,2026-07-23T20:00:00,cust_6aec82b7d8,completed
order_A0A8034367BE47,779.1,2026-07-30T01:00:00,cust_6946892350,completed
order_2465F357A7264F,1509.89,2026-08-11T23:00:00,cust_8109a82577,completed
order_CA5CD1B21A944D,209.03,2026-07-14T16:00:00,cust_4adb44dd90,completed
order_1E61C3DD6C0C47,13219.07,2026-07-25T05:00:00,cust_afaf5fe848,completed
order_84A3907CBE2C49,2052.82,2026-07-24T11:00:00,cust_1d27b03c38,completed
order_C735BF6224574F,14269.76,2026-07-03T11:00:00,cust_b92445d1a1,captured
order_2A1C38FD522347,14848.71,2026-07-24T05:00:00,cust_8009d32fe4,completed
order_696F5FFF84BB4A,2176.94,2026-07-13T06:00:00,cust_031ff7765e,completed
order_B151F58E2ACA4F,2567.06,2026-07-23T04:00:00,cust_d998f6557d,completed
order_C3FADC3C3AE74E,2528.86,2026-08-07T17:00:00,cust_12e1992f44,completed
order_EE9B50D99AD445,2452.48,2026-08-13T07:00:00,cust_a2068d3792,completed
order_540286538CC048,2119.73,2026-07-16T20:00:00,cust_4260e430fe,captured
order_E899389336FE4E,2557.73,2026-07-04T18:00:00,cust_030a514979,captured
order_930506577B9441,21515.23,2026-08-02T11:00:00,cust_65f9f95fd2,captured
order_5B1F8729971A49,2637.98,2026-07-07T00:00:00,cust_5634084da1,completed
order_7AE9AD574F064D,1207.93,2026-07-07T11:00:00,cust_5e8b1eff5f,captured
order_FEF1B19420B941,17659.92,2026-07-31T20:00:00,cust_2551d3da40,completed
order_4E3923D3CEF641,2034.39,2026-08-12T17:00:00,cust_d51c298223,completed
order_E32F712B729B4F,322.33,2026-08-02T21:00:00,cust_526f2b351d,completed
order_E768F4EE402540,2871.79,2026-07-16T11:00:00,cust_45292e1beb,captured
order_8E64BB10FE9441,15286.24,2026-07-22T19:00:00,cust_2186ebef4d,captured
order_C5CD510C0A1140,2987.5,2026-08-02T01:00:00,cust_aa5ac953a4,completed
order_FB214D2BC62246,1920.88,2026-08-06T02:00:00,cust_c06033a03f,completed
order_2104C06FF5A547,8591.99,2026-07-06T21:00:00,cust_f96f851781,completed
order_FF4FDA0A237E44,1439.66,2026-08-08T10:00:00,cust_f3a75eeaa2,captured
order_49ED938B10444A,1970.37,2026-08-13T16:00:00,cust_04a46a6f24,completed
order_1998D7E9AC3B46,2632.09,2026-07-02T15:00:00,cust_5ab2f3e716,captured
order_519304A0B7544B,106.44,2026-08-10T02:00:00,cust_55ca20689c,completed
order_5ADDFB3A8E464D,1844.57,2026-08-07T11:00:00,cust_b75f2e045c,captured
order_B035BC21846340,2605.33,2026-08-02T00:00:00,cust_daec475d61,completed
order_CF6093AB0EDE4F,2551.69,2026-07-03T11:00:00,cust_bed0f82d16,completed
order_DB15D6A2FE4E4C,1937.42,2026-08-03T14:00:00,cust_3a169784c5,captured
order_C62A398AA08145,410.47,2026-07-12T11:00:00,cust_4c229c5fef,captured
order_F23F337871554B,14160.37,2026-07-03T11:00:00,cust_c1a72c215a,completed
order_B89B1A0BE77D4C,14561.93,2026-07-22T17:00:00,cust_719d3e2fd1,captured
order_90D1B65AA3F94D,693.61,2026-07-08T13:00:00,cust_e558821233,completed
order_D51A384F427E44,2465.04,2026-08-12T01:00:00,cust_8485e46cae,completed
order_6C34145406EF4B,2448.67,2026-07-07T21:00:00,cust_9b320a6e2c,completed
order_9494E79E08044E,2866.47,2026-08-04T19:00:00,cust_562667b585,captured
order_B28889E87F0D48,1126.05,2026-07-23T17:00:00,cust_9a3f4ec38b,completed
order_752725DD81C847,495.15,2026-07-27T10:00:00,cust_fdaff1dd81,captured
order_DB6B49D3079145,2387.18,2026-07-15T04:00:00,cust_b1dad441c9,captured
order_4DE97940749C4F,13688.76,2026-07-03T06:00:00,cust_102ec88c89,completed
order_3CB72E21E75047,1060.46,2026-08-09T13:00:00,cust_5458cd71bb,captured
order_8631B051BD9140,1558.4,2026-07-12T03:00:00,cust_c78ab254ff,completed
order_A1D2ECA7655B44,14531.68,2026-07-16T06:00:00,cust_b36316eab0,captured
order_34018498F1A344,1764.43,2026-08-06T11:00:00,cust_3fc5bdb071,captured
order_A2E26937518D45,189.29,2026-07-15T05:00:00,cust_cfa18c9a79,completed
order_31EF879AD4374A,97181.81,2026-07-25T16:00:00,cust_5b6ff7574e,completed
order_2C253224BCE345,2666.52,2026-07-09T17:00:00,cust_5cef6d83a4,captured
order_58968A6E87C042,19639.25,2026-07-01T13:00:00,cust_f190f2a50f,completed
order_F8921245C67E41,121334.55,2026-07-17T21:00:00,cust_43a3bfae46,completed
order_97B2570EFC5948,524.0,2026-08-02T03:00:00,cust_d5afa41ec9,captured
order_6FB7E756CBF340,7286.99,2026-07-12T04:00:00,cust_22e41bac4a,completed
order_4A378F928CC048,919.91,2026-07-05T15:00:00,cust_427ea13482,completed
order_FC204707E6AE45,1862.18,2026-07-11T20:00:00,cust_9550a89d12,captured
order_55CA53C9A20A4A,2214.77,2026-07-15T11:00:00,cust_aca2dbea2d,captured
order_802D9DBCF10C43,12966.28,2026-07-15T10:00:00,cust_03e1069559,captured
order_135D1BE2C91D46,16653.57,2026-07-08T00:00:00,cust_cd19451e12,completed
order_543788EAA8814E,1778.63,2026-07-05T21:00:00,cust_a38b7f170a,captured
order_35B10B68176548,1123.24,2026-07-08T10:00:00,cust_f19d95bce1,completed
order_E4AD188731AC46,1780.02,2026-07-06T00:00:00,cust_074f6965a2,completed
order_1337B0055B204F,2207.3,2026-07-14T15:00:00,cust_ad8c46a1d8,completed
order_B524923EF72C4A,1141.99,2026-07-18T08:00:00,cust_4f53793750,captured
order_5818ACDF27B440,24591.15,2026-07-22T17:00:00,cust_aa8c0f0437,captured
order_F4CC642DBC7E44,617.45,2026-07-27T14:00:00,cust_6e2168dbbe,completed
order_C473B078A93E45,1230.76,2026-07-03T23:00:00,cust_fa6abcbd8a,completed
order_F0D106E6381F42,11894.06,2026-07-22T10:00:00,cust_13c47d2e78,completed
order_D968B5C3FB5949,649.57,2026-07-18T12:00:00,cust_c1cdd03802,captured
order_BE306976458448,3760.65,2026-08-03T19:00:00,cust_f7b24cb7c3,captured
order_F2CCBC8CEC6D4B,654.25,2026-07-23T20:00:00,cust_f2cd877331,completed
order_F73B11FFDAE74A,1493.11,2026-07-14T07:00:00,cust_faeb1c17a6,completed
order_1B72D8E708E84A,10221.12,2026-08-13T11:00:00,cust_cc5458d7a1,completed
order_0496F1283A1147,4502.28,2026-07-21T15:00:00,cust_7210e9c9c6,completed
order_800886CD96E442,1307.27,2026-08-04T07:00:00,cust_c4510613ca,completed
order_9644FC00B3C945,986.25,2026-07-26T23:00:00,cust_bd4e74b74c,captured
order_685BBAF5F5A44E,386.5,2026-08-01T13:00:00,cust_f03306b9ba,completed
order_D5BE72BC8C064E,1848.36,2026-07-23T06:00:00,cust_9208c69558,completed
order_64A91AA851B44D,2138.84,2026-08-15T01:00:00,cust_670c6bf12a,completed
order_3F8DD23C7B614F,2727.14,2026-07-05T21:00:00,cust_2d42c37df7,captured
order_763A2459CB464D,190300.46,2026-07-03T21:00:00,cust_3f8205b275,completed
order_3427A383BF174C,2289.17,2026-08-13T01:00:00,cust_b111e25d93,captured
order_636A79DF7FCD47,47129.39,2026-07-26T01:00:00,cust_9867c11834,completed
order_47A40EA2235E4E,2126.82,2026-07-08T18:00:00,cust_29bc1ed106,captured
order_9249C322050F4C,782.54,2026-07-03T12:00:00,cust_112ce4c663,completed
order_46229FCA207D47,7005.64,2026-07-23T14:00:00,cust_be23babc5e,captured
order_6B9C749D7C9E47,2704.25,2026-07-03T19:00:00,cust_814ae30db1,completed
order_E915FA25821141,1281.71,2026-07-20T02:00:00,cust_1baeadb7f5,completed
order_6BA3C9810CA24C,22203.22,2026-07-25T06:00:00,cust_89683e9b36,captured
order_77C94E670BA243,2886.4,2026-08-09T01:00:00,cust_9a84acd585,captured
order_C89C8F0001CA4D,56770.34,2026-08-15T21:00:00,cust_3b4c161f16,captured
order_0918345816534F,22788.29,2026-07-01T16:00:00,cust_d0b584acdf,completed
order_614A160201B241,2151.44,2026-07-08T16:00:00,cust_35cf57b01d,captured
order_E48EB3423CB840,1293.7,2026-07-10T22:00:00,cust_214918657b,captured
order_A3A63C853AA742,2419.0,2026-07-14T03:00:00,cust_a3168de478,captured
order_EFF312A1FCAF4B,566.52,2026-07-16T00:00:00,cust_d7271458ce,captured
order_3AD260DDF1E041,24360.26,2026-08-01T11:00:00,cust_4a12fa073d,completed
order_64422A9C42AB41,1822.29,2026-08-02T22:00:00,cust_a2debcdebc,captured
order_C0C6C4D27D3C46,1040.76,2026-07-31T13:00:00,cust_6f20e98e7d,completed
order_C6918E468CC241,1384.76,2026-08-06T08:00:00,cust_8ce1f3ab24,completed
order_B7BBB4BBA25646,5628.7,2026-08-03T22:00:00,cust_23076af5cd,completed
order_0DB33BE29E324A,1029.15,2026-07-17T16:00:00,cust_2c7062dcba,completed
order_75053EAE69D24A,534.93,2026-07-30T19:00:00,cust_6571936b40,captured
order_917318D2FDA545,24103.29,2026-08-09T14:00:00,cust_8558ab9273,captured
order_3CC514F2F20E46,1746.09,2026-07-14T14:00:00,cust_fe17832140,captured
order_80274C654B644E,22886.85,2026-08-10T15:00:00,cust_fac2409764,completed
order_D27EA985E2A648,2338.34,2026-07-26T07:00:00,cust_2f9ba681ed,captured
order_08CD1941A2CA4E,19332.79,2026-07-28T13:00:00,cust_e0d4520585,captured
order_8358CE0D73C04F,12008.13,2026-08-01T03:00:00,cust_d66aae2fc8,completed
order_AB103299914643,260.21,2026-07-17T22:00:00,cust_e65574862b,captured
order_F27E1DCDDE864E,5343.17,2026-07-23T09:00:00,cust_a7defbbf75,captured
order_CC0460701D8F42,1360.27,2026-08-14T23:00:00,cust_29bd1167ce,captured
order_BB3105EF96EC48,499.4,2026-07-17T19:00:00,cust_fe39715fad,completed
order_A2A5368F335848,2172.28,2026-07-20T04:00:00,cust_31126741b2,completed
order_4A171AE3BFB84A,264.93,2026-08-05T16:00:00,cust_89c79b02cb,completed
order_6225DC3C945544,509.3,2026-07-08T22:00:00,cust_f38afbe680,completed
order_A1D90DE2775A43,238.43,2026-08-14T08:00:00,cust_c94676f5d3,captured
order_097C9DA061D04A,404.2,2026-07-23T10:00:00,cust_a25c133510,captured
order_31386FDD808E45,45779.89,2026-07-20T17:00:00,cust_897fbe8f61,captured
order_7B8AB36F6D444A,1668.75,2026-07-22T06:00:00,cust_297caa9a3b,completed
order_C7C36FF77D714A,52185.45,2026-07-28T09:00:00,cust_580ee51aca,completed
order_C67DA58B3E2446,2045.46,2026-07-10T20:00:00,cust_cb70400b6c,completed
order_95ABD80770C54E,709.68,2026-07-18T22:00:00,cust_f6558b425c,completed
order_596F722735A24D,15726.42,2026-07-29T06:00:00,cust_1434fad51c,completed
order_3F781DFF381F47,5044.97,2026-07-14T21:00:00,cust_461f150434,captured
order_1250099BB7A148,1743.25,2026-07-28T09:00:00,cust_e32f962a40,captured
order_177AFBCE501045,7297.33,2026-08-08T17:00:00,cust_bbb328f923,captured
order_DA46749B7BE34F,248385.87,2026-08-13T16:00:00,cust_09eb930731,completed
order_AB46BCF1DE6144,4538.53,2026-07-30T07:00:00,cust_7f1a9d40e2,completed
order_ECCE3AAFF82A44,1283.51,2026-07-28T10:00:00,cust_ea91bcac8a,completed
order_863AE9D09A8943,1342.76,2026-08-15T19:00:00,cust_d172629f56,captured
order_E4F13C9EF4E440,1992.86,2026-07-16T15:00:00,cust_966caf031e,captured
order_1470333C5ACE47,2718.75,2026-08-01T09:00:00,cust_3cf9fe86c9,captured
order_AFC9A7C4DF0146,1643.94,2026-07-18T23:00:00,cust_4acc9b91e7,completed
order_B28DC1FD27C744,1156.73,2026-07-03T12:00:00,cust_79e34db1e3,completed
order_42C3F4BB53A941,129.93,2026-07-29T02:00:00,cust_236c4d46d2,captured
order_6151293357D944,14377.7,2026-07-28T17:00:00,cust_b69abff697,captured
order_ABB7067722274E,186352.12,2026-07-12T02:00:00,cust_ab0346fc69,completed
order_415D8132BC894A,2840.63,2026-08-02T18:00:00,cust_29b3861a24,captured
order_886A0E6CDEE44E,2983.07,2026-07-07T04:00:00,cust_123651427c,captured
order_5119E2FE646844,956.59,2026-07-16T00:00:00,cust_b938ed6702,captured
order_A8BA7995E13E48,2716.81,2026-07-28T09:00:00,cust_438c1a8ec0,captured
order_EEEF9B6C473247,10308.84,2026-07-01T07:00:00,cust_2db7fb4d03,completed
order_138A66E5E47E41,12696.74,2026-07-20T06:00:00,cust_6d2cdcec63,captured
order_62BA60D44D5B48,1945.57,2026-07-23T10:00:00,cust_7d67bfbe47,completed
order_03E09693D2F044,2879.04,2026-07-20T01:00:00,cust_ba378c49a3,captured
order_E49F66346C2842,1620.51,2026-08-10T14:00:00,cust_8a68a4708e,captured
order_57C70B92F6004F,439.96,2026-08-08T03:00:00,cust_c530d563b9,completed
order_AA1BDE7760D947,70347.39,2026-07-18T07:00:00,cust_e187ea4389,completed
order_E23513EE8CC84D,1930.88,2026-07-17T00:00:00,cust_1ed3f59baf,captured
order_C4BC3C2B52214E,2946.64,2026-07-20T04:00:00,cust_994cb6702d,captured
order_16181E56212049,22498.63,2026-07-15T18:00:00,cust_0702b514c6,captured
order_84BE2E0EBE304F,217146.78,2026-07-21T00:00:00,cust_c4715a7034,completed
order_1E30DBE0813842,2389.79,2026-08-05T08:00:00,cust_19c61ce87c,completed
order_B345F1CF86C241,1075.77,2026-07-03T15:00:00,cust_b86eefabe8,completed
order_C74F6A58C09348,1677.49,2026-07-21T18:00:00,cust_a3f1b4f54e,captured
order_69D316E8EBE141,24502.38,2026-07-04T08:00:00,cust_9e9e99a506,completed
order_C0E49C53175546,14076.27,2026-08-13T09:00:00,cust_60741d2720,completed
