entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_76A5B17F1D834D,payment,0,118351,121211,INR,2424,436,0,1,1784260800,1784437200,setl_5F1DDEA0EE6C46,pay_76A5B17F1D834D,UTR808405935326,order_63C35C7C5F4648,rcpt_ea2d87f42a,upi,,,,
pay_41159AA1FF194A,payment,0,147194,150752,INR,3015,543,0,1,1783494000,1783699200,setl_01DD4F9BC26841,pay_41159AA1FF194A,UTR346819342098,order_3A769D9EC58744,rcpt_cbdca38d68,card,MasterCard,UTIB,credit,
pay_81CECEBBEF0E46,payment,0,38259,39184,INR,784,141,0,1,1785931200,1786111200,setl_8D69EC8704F741,pay_81CECEBBEF0E46,UTR472655181942,order_89AE38306E7343,rcpt_2b9258b58d,upi,,,,
pay_1772FE671E3D4E,payment,0,111858,114561,INR,2291,412,0,1,1786244400,1786460400,setl_7499C4AA34DF4B,pay_1772FE671E3D4E,UTR180951514082,order_D0EC5B937D3246,rcpt_b43c243c65,card,Visa,SBIN,credit,
pay_613BF339219741,payment,0,16975635,17385943,INR,347719,62589,0,1,1784595600,1784793600,setl_89BEF1B456534C,pay_613BF339219741,UTR455530300998,order_BBDC22ED63BF4D,rcpt_ce400b9530,card,Visa,UTIB,credit,
pay_75F317056C624A,payment,0,901640,923433,INR,18469,3324,0,1,1785290400,1785466800,setl_FC6EDD4946DB47,pay_75F317056C624A,UTR634530312082,order_69770FD11D2446,rcpt_0aa6619374,netbanking,,,,
pay_2EBE948A71F34E,payment,0,238375,244137,INR,4883,879,0,1,1785060000,1786183200,setl_98B4CE3E723A4A,pay_2EBE948A71F34E,UTR411603138616,order_7611A96AE5554D,rcpt_885efdcf7d,netbanking,,,,
pay_882A5E33897540,payment,0,285852,292761,INR,5855,1054,0,1,1783234800,1783447200,setl_3388172A166B4D,pay_882A5E33897540,UTR862582970729,order_0DB5E146250C48,rcpt_faa97dd378,upi,,,,
pay_D99BBBE1E71B48,payment,0,70687,72396,INR,1448,261,0,1,1785675600,1785880800,setl_4BC7782DCCEE42,pay_D99BBBE1E71B48,UTR242103258949,order_316B718B288546,rcpt_764b1bcd21,upi,,,,
pay_EA66FF51B9AD41,payment,0,86350,88437,INR,1769,318,0,1,1785283200,1785492000,setl_FC6EDD4946DB47,pay_EA66FF51B9AD41,UTR073310411585,orderD_47D969F7A6E4B,rcpt_f377d5c67d,upi,,,,
pay_DC06F1D9C1984B,payment,0,159361,163213,INR,3264,588,0,1,1783206000,1784070000,setl_72CD3C6DA52049,pay_DC06F1D9C1984B,UTR281021801667,order_6A439F537A4349,rcpt_530d3da314,card,Visa,UTIB,credit,
pay_1DDF609AA9D148,payment,0,3140679,3216591,INR,64332,11580,0,1,1784671200,1784872800,setl_FFFF9FE63E7F4D,pay_1DDF609AA9D148,UTR770250322413,order_E60B7977251F4E,rcpt_6fc7316823,card,MasterCard,ICIC,debit,
pay_FEB39112DEF94C,payment,0,88345,90481,INR,1810,326,0,1,1784887200,1785067200,setl_4D086E650CDE4D,pay_FEB39112DEF94C,UTR454365180269,order_0F8093C1612B47,rcpt_88513f82e4,card,RuPay,HDFC,debit,
pay_08BED9CEA2414D,payment,0,1140521,1168088,INR,23362,4205,0,1,1786528800,1786719600,setl_CC0CF5AEEF7E49,pay_08BED9CEA2414D,UTR103729939710,order_45F8B2CF3D7E4D,rcpt_5fc69e5aef,card,MasterCard,UTIB,debit,
pay_F7A2BD87668A4E,payment,0,89947,92121,INR,1842,332,0,1,1785715200,1785974400,setl_B470DD9938314C,pay_F7A2BD87668A4E,UTR321746614885,order_48DE2004A8EE4B,rcpt_623b6602f7,card,Amex,ICIC,credit,
pay_575B92272D004C,payment,0,275602,282263,INR,5645,1016,0,1,1783706400,1783900800,setl_7B022C0E9D6C4E,pay_575B92272D004C,UTR698787606611,order_6187F4CD4F5C48,rcpt_700079082e,card,MasterCard,SBIN,debit,
pay_71A9A1D7640240,payment,0,2351314,2408146,INR,48163,8669,0,1,1786748400,1786928400,setl_3AEBB3FB29AD46,pay_71A9A1D7640240,UTR519983235436,order_30C64BDDF17F4A,rcpt_b6a72ee96e,card,RuPay,UTIB,credit,
pay_9BB30F26D82D42,payment,0,109141,111779,INR,2236,402,0,1,1784332800,1784505600,setl_25C6DD671D6E4A,pay_9BB30F26D82D42,UTR927271924806,order_CB3435531A7E41,rcpt_b6eebe878f,card,Amex,SBIN,debit,
pay_8E134FF304E641,payment,0,3325173,3405544,INR,68111,12260,0,1,1783288800,1784152800,setl_8FCBDEFEAEB945,pay_8E134FF304E641,UTR958840404622,order_A7CFED6752414C,rcpt_44e4ac12a9,card,Amex,HDFC,credit,
pay_50DAA00BF7264F,payment,0,21412411,21929958,INR,438599,78948,0,1,1784023200,1784228400,setl_BD87F397A26D43,pay_50DAA00BF7264F,UTR713899090568,order_FEA087E180774F,rcpt_5a8a06eb17,card,Visa,UTIB,credit,
pay_D02FF5C97BE742,payment,0,142963,146418,INR,2928,527,0,1,1783670400,1783872000,setl_199A1B2F048141,pay_D02FF5C97BE742,UTR182657597113,order_FAFD8E40BA274F,rcpt_069d0ceecb,card,RuPay,UTIB,credit,
pay_1C55F7AF08E841,payment,0,16322,16716,INR,334,60,0,1,1784696400,1784869200,setl_FFFF9FE63E7F4D,pay_1C55F7AF08E841,UTR567564902423,order_C89AD3D2CE094B,rcpt_6ec07fff95,card,Amex,SBIN,credit,
pay_730F45DCB4FB46,payment,0,460781,471918,INR,9438,1699,0,1,1784534400,1784736000,setl_D2832E923CD742,pay_730F45DCB4FB46,UTR124006059902,order_164ED685B65049,rcpt_ffb4987855,card,MasterCard,ICIC,debit,
pay_65F1BF367C3046,payment,0,124816,127833,INR,2557,460,0,1,1785618000,1785819600,setl_4BC7782DCCEE42,pay_65F1BF367C3046,UTR354876978123,order_AA3B30048FBF42,rcpt_c602b48b2e,netbanking,,,,
pay_FD13445D85DA4E,payment,0,235067,240749,INR,4815,867,0,1,1784833200,1785045600,setl_4D086E650CDE4D,pay_FD13445D85DA4E,UTR184108670947,order_CE8A56E7D71245,rcpt_6557865a0d,upi,,,,
pay_49507962A74940,payment,0,705457,722508,INR,14450,2601,0,1,1785268800,1785484800,setl_FC6EDD4946DB47,pay_49507962A74940,UTR268363347076,order_AC28D225D38D4E,rcpt_8a8e1db6e3,card,Amex,HDFC,debit,
pay_19CCA11A48C34F,payment,0,199802,204632,INR,4093,737,0,1,1783645200,1783836000,setl_199A1B2F048141,pay_19CCA11A48C34F,UTR953154541256,order_7386CD4F9E3C44,rcpt_c5866e7689,upi,,,,
pay_70F353E03AD848,payment,0,175167,179401,INR,3588,646,0,1,1786140000,1786316400,setl_A79770F9F69A43,pay_70F353E03AD848,UTR678535663079,order_11F2D1963D6847,rcpt_bb260a9eb2,upi,,,,
pay_EDECF1E5EF544A,payment,0,823683,843592,INR,16872,3037,0,1,1785351600,1785531600,setl_FC6EDD4946DB47,pay_EDECF1E5EF544A,UTR389267800052,order_CE51D08DE1E04D,rcpt_f1782c4a8a,card,Visa,SBIN,debit,
pay_A82D3475A4EA44,payment,0,9650383,9883748,INR,197767,35598,0,1,1784296800,1784505600,setl_25C6DD671D6E4A,pay_A82D3475A4EA44,UTR471040799216,order_FAB88C6A915645,rcpt_4f55f6b77d,card,MasterCard,ICIC,credit,
pay_8C8D5088D74145,payment,0,30279,31011,INR,620,112,0,1,1785247200,1785427200,setl_6E19EA2B392F44,pay_8C8D5088D74145,UTR807448163899,order_26A2E038511647,rcpt_18a49af396,card,Visa,HDFC,credit,
pay_7593E339232F46,payment,0,2425332,2483953,INR,49679,8942,0,1,1783555200,1783728000,setl_54B3A0D13FC846,pay_7593E339232F46,UTR546554773123,order_95FD6BE0071445,rcpt_161977db06,netbanking,,,,
pay_C4E749BB82794A,payment,0,45380,46477,INR,930,167,0,1,1786107600,1786305600,setl_A79770F9F69A43,pay_C4E749BB82794A,UTR171982191811,order_D75E0375D83D43,rcpt_57f6867249,card,Visa,SBIN,debit,
pay_B4D16DD4B70349,payment,0,14030,14369,INR,287,52,0,1,1786593600,1786791600,setl_F2E155DF04C742,pay_B4D16DD4B70349,UTR684903492940,order_7ED4EB9DA20B41,rcpt_10bd712f4b,netbanking,,,,
pay_AA7235596B1346,payment,0,462509,473689,INR,9474,1706,0,1,1783036800,1783296000,setl_70A1353F42C44C,pay_AA7235596B1346,UTR476044415181,order_36EF2BB9D3A34D,rcpt_9362ea67dd,upi,,,,
pay_33E9DEB2C49948,payment,0,147748,151319,INR,3026,545,0,1,1784473200,1784660400,setl_0E41B5F1014843,pay_33E9DEB2C49948,UTR661882920585,oredr_20798F0C4B1D42,rcpt_76e8f17f7e,upi,,,,
pay_ECE1B77179644D,payment,0,15959126,16344864,INR,326897,58841,0,1,1784505600,1784721600,setl_D2832E923CD742,pay_ECE1B77179644D,UTR761806706656,order_CD683F3ED10D48,rcpt_4a03fe0bce,upi,,,,
pay_D64D2AEB295A4D,payment,0,23895,24472,INR,489,88,0,1,1783342800,1783555200,setl_DD4E15A737FB4C,pay_D64D2AEB295A4D,UTR799278554157,order_8A6E2AC8C67848,rcpt_5da705083b,card,RuPay,UTIB,debit,
pay_2176037A10CB46,payment,0,32410,33194,INR,664,120,0,1,1785571200,1785776400,setl_E6720EEB6C1545,pay_2176037A10CB46,UTR324631599528,order_D809EFB0CA4145,rcpt_dd77dab1c3,card,Amex,SBIN,credit,
pay_2C0551ACD75E40,payment,0,129043,132162,INR,2643,476,0,1,1786744800,1786942800,setl_3AEBB3FB29AD46,pay_2C0551ACD75E40,UTR671082893635,order_5019BFD71A7541,rcpt_20e1b5fb00,card,RuPay,SBIN,debit,
pay_E45E75E1551C48,payment,0,236835,242559,INR,4851,873,0,1,1783382400,1783555200,setl_DD4E15A737FB4C,pay_E45E75E1551C48,UTR709892070446,order_0F3D580486364E,rcpt_1365055622,upi,,,,
pay_B31E98A934BC4A,payment,0,194635,199340,INR,3987,718,0,1,1785369600,1785542400,setl_9C0EA57E3BAC47,pay_B31E98A934BC4A,UTR581696544776,order_CEF70AA862994D,rcpt_5cf1824295,card,RuPay,SBIN,debit,
pay_2CFFACF148A140,payment,0,277337,284041,INR,5681,1023,0,1,1786222800,1786435200,setl_7499C4AA34DF4B,pay_2CFFACF148A140,UTR637297939738,order_34F311AC5FEB46,rcpt_1fedf0c2c1,upi,,,,
pay_6607D51877F74F,payment,0,11917854,12205913,INR,244118,43941,0,1,1786366800,1786572000,setl_5FA3E2AE37894D,pay_6607D51877F74F,UTR050379886117,order_069F0B94C73A4A,rcpt_7e89f58eb0,upi,,,,
pay_27CD71E749B849,payment,0,67145,68768,INR,1375,248,0,1,1785024000,1785196800,setl_0A8F8C20576E43,pay_27CD71E749B849,UTR027931931944,order_BD571518C3494C,rcpt_461c9becef,card,Amex,SBIN,debit,
pay_0B198B0D60FA4D,payment,0,2375757,2433181,INR,48664,8760,0,1,1784962800,1785171600,setl_0D0DBBF8BAE648,pay_0B198B0D60FA4D,UTR198192493027,order_943B41A79B724C,rcpt_2d2fb25618,upi,,,,
pay_1FEBAC6AF4F846,payment,0,44427,45501,INR,910,164,0,1,1784764800,1785024000,setl_4D086E650CDE4D,pay_1FEBAC6AF4F846,UTR203496389033,order_8E298868773349,rcpt_8e01ef63af,card,RuPay,SBIN,credit,
pay_2E71CD3655FA48,payment,0,135998,139285,INR,2786,501,0,1,1783314000,1783508400,setl_888946A84E3C44,pay_2E71CD3655FA48,UTR867232563492,order_7A78841D1E204E,rcpt_5c077806e3,upi,,,,
pay_06250CE9B79B42,payment,0,1597005,1635605,INR,32712,5888,0,1,1783969200,1784152800,setl_8FCBDEFEAEB945,pay_06250CE9B79B42,UTR868145717841,order_9C85F96534E24C,rcpt_440143e828,netbanking,,,,
pay_365979D45E8448,payment,0,105612,108164,INR,2163,389,0,1,1785070800,1785261600,setl_0A8F8C20576E43,pay_365979D45E8448,UTR406078393827,order_6C4E6C5A82104C,rcpt_81e2d64876,upi,,,,
pay_8915D5116E5441,payment,0,256777,263031,INR,5300,954,0,1,1786230000,1786435200,setl_7499C4AA34DF4B,pay_8915D5116E5441,UTR985672237350,order_101668CBC18E47,rcpt_c9facb3466,netbanking,,,,
pay_C3ABD50A0ABB49,payment,0,124775,127791,INR,2556,460,0,1,1785196800,1785369600,setl_6E19EA2B392F44,pay_C3ABD50A0ABB49,UTR263079518088,order_ED96464A2E3B47,rcpt_891ea3a6e3,wallet,,,,
pay_26F05796D9264F,payment,0,1890628,1936326,INR,38727,6971,0,1,1783623600,1783807200,setl_54B3A0D13FC846,pay_26F05796D9264F,UTR810329067983,order_668D826A918C4A,rcpt_6dddb6fc47,card,Visa,SBIN,debit,
pay_697C77E8095B4A,payment,0,828121,848136,INR,16962,3053,0,1,1785110400,1785369600,setl_6E19EA2B392F44,pay_697C77E8095B4A,UTR548363804644,order_2DF8880B779541,rcpt_155873864d,upi,,,,
pay_6D51C3197D4443,payment,0,24323137,24911038,INR,498221,89680,0,1,1785376800,1785560400,setl_9C0EA57E3BAC47,pay_6D51C3197D4443,UTR833377273662,order_0E0D17CAFB8547,rcpt_71f31c1667,upi,,,,
pay_A46B506CD9084C,payment,0,39838,40801,INR,816,147,0,1,1783504800,1783681200,setl_01DD4F9BC26841,pay_A46B506CD9084C,UTR343806598488,order_955894A98DBC4C,rcpt_8d269b3002,card,MasterCard,UTIB,debit,
pay_EB7652B08DCE4F,payment,0,1669198,₹1709543,INR,34191,6154,0,1,1786320000,1786492800,setl_5FA3E2AE37894D,pay_EB7652B08DCE4F,UTR307688396009,order_F9BD49F55BF048,rcpt_049fd06f9c,card,RuPay,UTIB,credit,
pay_65BBC5CE55E34C,payment,0,2855768,2924793,INR,58496,10529,0,1,1784678400,1784851200,setl_FFFF9FE63E7F4D,pay_65BBC5CE55E34C,UTR762177571899,order_12C1E972B6774D,rcpt_bf418eb395,upi,,,,
pay_42BC63DE182740,payment,0,254708,260864,INR,5217,939,0,1,1785870000,1786078800,setl_8D69EC8704F741,pay_42BC63DE182740,UTR885352648608,order_0E6B1A43E3E04A,rcpt_2e45a6814b,netbanking,,,,
pay_94FCFEDBDF684E,payment,0,9769,10005,INR,200,36,0,1,1783227600,1783436400,setl_3388172A166B4D,pay_94FCFEDBDF684E,UTR254932609532,order_D3E1B6EDB95041,rcpt_19d975d5be,wallet,,,,
pay_7CCF4CACDD3741,payment,0,76901,78759,INR,1575,283,0,1,1784754000,1784959200,setl_463EF21FF45840,pay_7CCF4CACDD3741,UTR772634180999,order_07956227203047,rcpt_21241677b5,upi,,,,
pay_3E34A24681C548,payment,0,145829,149354,INR,2987,538,0,1,1784545200,1784732400,setl_D2832E923CD742,pay_3E34A24681C548,UTR860578483683,order_C8DCF00581F346,rcpt_2cad8de5a9,card,MasterCard,ICIC,credit,
pay_E3E8F3166C3A42,payment,0,2226568,2280385,INR,45608,8209,0,1,1784959200,1785150000,setl_0D0DBBF8BAE648,pay_E3E8F3166C3A42,UTR498616115574,order_1794E5CDEFF14C,rcpt_02b6856d2f,netbanking,,,,
pay_A56C9E3C3C2E4C,payment,0,92450,94685,INR,1894,341,0,1,1786536000,1786744800,setl_CC0CF5AEEF7E49,pay_A56C9E3C3C2E4C,UTR532469915119,order_F8C13F24D2094B,rcpt_035d9f461d,card,RuPay,HDFC,debit,
pay_35C7FAE0596844,payment,0,2580970,2643610,INR,53085,9555,0,1,1786017600,1786226400,setl_98B4CE3E723A4A,pay_35C7FAE0596844,UTR758559313227,order_9F5F560202F847,rcpt_89deedff69,card,MasterCard,SBIN,debit,
pay_BBA25D463B6A4B,payment,0,216016,221237,INR,4425,796,0,1,1786752000,1786924800,setl_3AEBB3FB29AD46,pay_BBA25D463B6A4B,UTR744493477121,order_194BBEF77B9B49,rcpt_04042f4547,card,Amex,HDFC,debit,
pay_F72592044A304C,payment,0,2161555,2213801,INR,44276,7970,0,1,1782997200,1783195200,setl_73E42C17BAB946,pay_F72592044A304C,UTR592768745073,order_0B671DB4231548,rcpt_e0ee489ed8,upi,,,,
pay_47E9C41EA0AF47,payment,0,3663565,3752115,INR,75042,13508,0,1,1783987200,1784160000,setl_BD87F397A26D43,pay_47E9C41EA0AF47,UTR239068510612,order_20EBCB0F8D2A4D,rcpt_2a45535a44,upi,,,,
pay_FADC9D77C1E44B,payment,0,81148,83109,INR,1662,299,0,1,1783508400,1783710000,setl_01DD4F9BC26841,pay_FADC9D77C1E44B,UTR001190687588,ordre_7FADB88A975342,rcpt_b04b22421e,card,MasterCard,ICIC,credit,
pay_15DF75751C3246,payment,0,192563,197217,INR,3944,710,0,1,1786132800,1786305600,setl_A79770F9F69A43,pay_15DF75751C3246,UTR389792760238,order_CE2C222DDFFB43,rcpt_495a20da49,card,Amex,HDFC,debit,
pay_59CABC9462804E,payment,0,297420,304780,INR,6237,1123,0,1,1786438800,1786647600,setl_763973C2998C43,pay_59CABC9462804E,UTR543127976419,order_93CF007345AC45,rcpt_5c753d1513,card,Amex,KKBK,credit,
pay_7DBAC73361D94D,payment,0,82334,84324,INR,1686,304,0,1,1784505600,1784764800,setl_89BEF1B456534C,pay_7DBAC73361D94D,UTR532380012828,order_BCB0132D8EFA45,rcpt_2a6b2046cd,upi,,,,
pay_ECAAD69C4B884E,payment,0,113785,116536,INR,2331,420,0,1,1785560400,1785758400,setl_E6720EEB6C1545,pay_ECAAD69C4B884E,UTR736196789597,order_EFB6FD47325F4A,rcpt_1b8a74fba6,card,Visa,KKBK,debit,
pay_1A61EBC1CDEE45,payment,0,279631,286390,INR,5728,1031,0,1,1783670400,1783854000,setl_199A1B2F048141,pay_1A61EBC1CDEE45,UTR631028053649,order_035794A73A0143,rcpt_b88c1be70d,upi,,,,
pay_02527AD4E62E49,payment,0,278610,285344,INR,5707,1027,0,1,1784469600,1784653200,setl_0E41B5F1014843,pay_02527AD4E62E49,UTR702415732793,order_F0B8892697924E,rcpt_c19bc70ddc,upi,,,,
pay_0AC55B49F24D4F,payment,0,54080,55387,INR,1108,199,0,1,1785016800,1785222000,setl_0A8F8C20576E43,pay_0AC55B49F24D4F,UTR518317393217,order_C580DD22710A48,rcpt_0a3aa88f84,upi,,,,
pay_586377DF5EF546,payment,0,147947,151522,INR,3030,545,0,1,1786222800,1786399200,setl_7A46368D2FA045,pay_586377DF5EF546,UTR173388345238,order_474D86446A7242,rcpt_4737e96402,upi,,,,
pay_E68E383F29B144,payment,0,13905616,14241720,INR,284834,51270,0,1,1784818800,1785423600,setl_6E19EA2B392F44,pay_E68E383F29B144,UTR538865391081,order_043CFF47312C45,rcpt_e78454961f,upi,,,,
pay_171AFE45FBD942,payment,0,154733,158472,INR,3169,570,0,1,1785661200,1785870000,setl_4BC7782DCCEE42,pay_171AFE45FBD942,UTR610641286770,order_C1756818154142,rcpt_01bfcb051b,card,RuPay,SBIN,debit,
pay_D9C54BC8019B42,payment,0,265945,272372,INR,5447,980,0,1,1785715200,1785888000,setl_B59212048DCF4E,pay_D9C54BC8019B42,UTR477798927873,order_4D4C91892FF94A,rcpt_fdfdf6c4be,upi,,,,
pay_1A3BD458C2404F,payment,0,108616,111241,INR,2225,400,0,1,1786784400,1787821200,setl_455BF7FF35AE48,pay_1A3BD458C2404F,UTR087006615475,order_597F8771F7FA43,rcpt_e37d48cb80,card,Amex,HDFC,debit,
pay_565DDE503E6148,payment,0,251603,257685,INR,5154,928,0,1,1784451600,1784642400,setl_0E41B5F1014843,pay_565DDE503E6148,UTR830858859524,order_C20F6D0D765743,rcpt_2a97f3e531,card,Visa,HDFC,debit,
pay_85662F2867A64D,payment,0,263704,270078,INR,5402,972,0,1,1783987200,1784160000,setl_BD87F397A26D43,pay_85662F2867A64D,UTR740319412569,order_F0F5C71F4CB447,rcpt_2697cd0128,card,MasterCard,HDFC,debit,
pay_7F8DA6C9091348,payment,0,33496,34306,INR,686,124,0,1,1783382400,1783555200,setl_DD4E15A737FB4C,pay_7F8DA6C9091348,UTR799991660091,order_BB82C405765F43,rcpt_7fcd2a2b4c,upi,,,,
pay_0CDF5C7F9EA64A,payment,0,180495,184857,INR,3697,665,0,1,1783184400,1783375200,setl_70A1353F42C44C,pay_0CDF5C7F9EA64A,UTR545410912183,order_1AF3605B1C9A4A,rcpt_dda5a375a0,card,RuPay,ICIC,debit,
pay_33F0464FBC4943,payment,0,1476517,1512023,INR,30090,5416,0,1,1783148400,1783335600,setl_70A1353F42C44C,pay_33F0464FBC4943,UTR171396309067,order_ED982CC4474849,rcpt_e3821bc312,card,Amex,HDFC,credit,
pay_4A1ECDC9C3CA48,payment,0,63034,64557,INR,1291,232,0,1,1785081600,1785261600,setl_0A8F8C20576E43,pay_4A1ECDC9C3CA48,UTR414343320356,order_BFD77FECC1AC46,rcpt_edda677616,upi,,,,
pay_CCC7BCB1C3EB4E,payment,0,149232,152839,INR,3057,550,0,1,1783652400,1783836000,setl_199A1B2F048141,pay_CCC7BCB1C3EB4E,UTR467802236487,order_BBC58474B13B44,rcpt_875dc4d799,upi,,,,
pay_80A15056A12640,payment,0,828681,848710,INR,16974,3055,0,1,1783018800,1783224000,setl_2ECB28C699C041,pay_80A15056A12640,UTR024253499787,order_158CE25E223D46,rcpt_85116052fe,card,MasterCard,KKBK,credit,
pay_775F1F1409604D,payment,0,291363,298405,INR,5968,1074,0,1,1786273200,1786467600,setl_7499C4AA34DF4B,pay_775F1F1409604D,UTR237244150028,order_133E0231FAB045,rcpt_055c2fe6df,upi,,,,
pay_60FF4B70AA7649,payment,0,1739592,1781639,INR,35633,6414,0,1,1786784400,1786957200,setl_3AEBB3FB29AD46,pay_60FF4B70AA7649,UTR956444044649,order_655291000BD84B,rcpt_7e60b23f03,netbanking,,,,
pay_69483E6FAEE341,payment,0,155180,158931,INR,3179,572,0,1,1783465200,1783659600,setl_01DD4F9BC26841,pay_69483E6FAEE341,UTR326248762878,ordre_EEB003F1E6694D,rcpt_d364f39b2f,upi,,,,
pay_39085A4F570C41,payment,0,52190,53451,INR,1069,192,0,1,1784502000,1784696400,setl_D2832E923CD742,pay_39085A4F570C41,UTR627403412199,order_F0B106D9FF7A48,rcpt_76156f5356,card,Visa,ICIC,debit,
pay_6738FDA890AA45,payment,0,176396,180659,INR,3613,650,0,1,1786046400,1786233600,setl_A79770F9F69A43,pay_6738FDA890AA45,UTR405214122776,order_FA3A91D6E1864C,rcpt_c8ff60b017,card,Visa,UTIB,credit,
pay_E136070A244F4D,payment,0,125563,128598,INR,2572,463,0,1,1784224800,1784408400,setl_12A07E2F40C342,pay_E136070A244F4D,UTR299301129892,order_04F856A654CA41,rcpt_2580d2d1d5,upi,,,,
pay_C577D84EE78147,payment,0,263025,269383,INR,5388,970,0,1,1783573200,1783789200,setl_54B3A0D13FC846,pay_C577D84EE78147,UTR804430242549,order_2691B1A674C842,rcpt_f75e907f3a,upi,,,,
pay_39085A4F570C41,payment,0,52190,53451,INR,1069,192,0,1,1784502000,1784696400,setl_D2832E923CD742,pay_39085A4F570C41,UTR627403412199,order_F0B106D9FF7A48,rcpt_534b971a54,card,Amex,UTIB,credit,
pay_C92AC659DA4D47,payment,0,288155,295119,INR,5902,1062,0,1,1785376800,1785585600,setl_9C0EA57E3BAC47,pay_C92AC659DA4D47,UTR838022347246,order_2F116FDCC5E24F,rcpt_d302f04f9e,card,RuPay,UTIB,debit,
pay_257C46A061E44F,payment,0,889116,910606,INR,18212,3278,0,1,1785099600,1785312000,setl_B27B70A09BB842,pay_257C46A061E44F,UTR230480180536,order_2104D5E2E55942,rcpt_677a9b5e67,card,MasterCard,UTIB,debit,
pay_432E4A72002646,payment,0,828121,848136,INR,16962,3053,0,1,1785110400,1785283200,setl_B27B70A09BB842,pay_432E4A72002646,UTR216134105670,order_2DF8880B779541,rcpt_7cd8a57c67,card,MasterCard,HDFC,debit,
pay_5D03839B70E246,payment,0,93137,₹95388,INR,1908,343,0,1,1783728000,1783900800,setl_7B022C0E9D6C4E,pay_5D03839B70E246,UTR862132395821,order_A3BD9E4F9C4148,rcpt_a71969dc58,netbanking,,,,
pay_226872DCF70C43,payment,0,274168,280795,INR,5616,1011,0,1,1785970800,1786186800,setl_98B4CE3E723A4A,pay_226872DCF70C43,UTR582904147503,order_96AB121D568941,rcpt_29567d28b8,card,Visa,UTIB,debit,
pay_D363C9CF70344A,payment,0,243725,249616,INR,4992,899,0,1,1783065600,1783238400,setl_2ECB28C699C041,pay_D363C9CF70344A,UTR379824331160,order_4ED40E01F4644D,rcpt_79560a31ad,upi,,,,
pay_F56CC952EFBD4F,payment,0,75207,77025,INR,1541,277,0,1,1784764800,1784973600,setl_463EF21FF45840,pay_F56CC952EFBD4F,UTR417836853017,order_20679C7D53344E,rcpt_83c05ddc03,upi,,,,
pay_24C22B54CDB745,payment,0,3472790,3472790,INR,0,0,0,1,1784937600,1785110400,setl_0D0DBBF8BAE648,pay_24C22B54CDB745,UTR542080997363,order_8CF5B17BB8234C,rcpt_8a9fb2b2d2,upi,,,,
pay_EDE81892395147,payment,0,17580909,18005847,INR,360117,64821,0,1,1784329200,1784530800,setl_25C6DD671D6E4A,pay_EDE81892395147,UTR965085310437,order_EB3D26CDAF4343,rcpt_9303d057f8,netbanking,,,,
pay_1D82F2BBD6E34D,payment,0,37045,37941,INR,759,137,0,1,1786381200,1786572000,setl_5FA3E2AE37894D,pay_1D82F2BBD6E34D,UTR780918576244,order_68909E85768E40,rcpt_c000992e00,netbanking,,,,
pay_348F566CB79945,payment,0,626337,641476,INR,12829,2310,0,1,1786665600,1786838400,setl_B2547F4DD47943,pay_348F566CB79945,UTR021542921587,order_E6DC18F582124E,rcpt_c31fa2f307,netbanking,,,,
pay_0631EA42359949,payment,0,950127,973092,INR,19462,3503,0,1,1783213200,1783818000,setl_199A1B2F048141,pay_0631EA42359949,UTR881436758744,order_191F96BF3A1649,rcpt_50e822cc61,card,RuPay,SBIN,credit,
pay_5AF6E1CB849543,payment,0,181947,186345,INR,3727,671,0,1,1786633200,1786838400,setl_B2547F4DD47943,pay_5AF6E1CB849543,UTR532699501570,order_76BE8598829642,rcpt_bbb745e86d,card,Visa,HDFC,credit,
pay_6FB35495182B4E,payment,0,2388088,2445809,INR,48916,8805,0,1,1785981600,1786158000,setl_98B4CE3E723A4A,pay_6FB35495182B4E,UTR746820129029,order_5AF57DA8A6164A,rcpt_dceb7d7990,card,Visa,HDFC,debit,
pay_854C7DEA108149,payment,0,1848124,1892794,INR,37856,6814,0,1,1783969200,1784145600,setl_8FCBDEFEAEB945,pay_854C7DEA108149,UTR669625887172,order_0FDEEB410E2449,rcpt_8b1f41e945,card,Visa,HDFC,credit,
pay_A3C76B3CCE6C42,payment,0,9595,9827,INR,196,36,0,1,1784937600,1785110400,setl_0D0DBBF8BAE648,pay_A3C76B3CCE6C42,UTR648066158624,order_E6DE67BC8E2348,rcpt_2c8f572acf,card,RuPay,KKBK,credit,
pay_7EAD998047E54F,payment,0,1782787,1825878,INR,36518,6573,0,1,1784613600,1784818800,setl_89BEF1B456534C,pay_7EAD998047E54F,UTR721920872561,order_6AE6BA00F9F544,rcpt_dc1f8c04f6,card,Amex,SBIN,debit,
pay_72EF31F5CA7343,payment,0,57094,58473,INR,1169,210,0,1,1784372400,1784563200,setl_25C6DD671D6E4A,pay_72EF31F5CA7343,UTR545408355569,order_8EA96A69810A49,rcpt_6f2ce58d47,card,Visa,UTIB,credit,
pay_031EA1E909D048,payment,0,1893287,1939049,INR,38781,6981,0,1,1786744800,1786942800,setl_3AEBB3FB29AD46,pay_031EA1E909D048,UTR180250092296,order_84F3AA83FC8145,rcpt_4880668f77,upi,,,,
